FILENAME: HD127334_2015-06-07T23-12-28.155_cb.spec.fits
OBJECT: HD127334
TELESCOP: TNG     
INSTRUME: HARPN   
DATE-OBS: 2015-06-07T23:12:28.155
EXPTIME:        450.00000
RA:        14.493558
DEC:        2.7863941
WS_BARY:       -15879.593
WS_BJD:        2457181.5
       5480.3440       12769.988
       5480.3615       13209.436
       5480.3790       13631.835
       5480.3964       14020.973
       5480.4139       13948.188
       5480.4314       14206.422
       5480.4489       14034.188
       5480.4663       13964.204
       5480.4838       13943.862
       5480.5013       13964.084
       5480.5187       14086.221
       5480.5362       14043.682
       5480.5537       14116.229
       5480.5711       14094.994
       5480.5886       14161.004
       5480.6061       14041.447
       5480.6235       14164.179
       5480.6410       14108.736
       5480.6584       14282.175
       5480.6759       14477.979
       5480.6933       14294.587
       5480.7108       14274.901
       5480.7283       14426.991
       5480.7457       14047.142
       5480.7632       14113.710
       5480.7806       14487.655
       5480.7981       14128.734
       5480.8155       14362.109
       5480.8329       14290.199
       5480.8504       14461.399
       5480.8678       14576.871
       5480.8853       14639.104
       5480.9027       14642.081
       5480.9202       14807.491
       5480.9376       14792.771
       5480.9550       14796.477
       5480.9725       14543.290
       5480.9899       14765.630
       5481.0073       14814.124
       5481.0248       14757.905
       5481.0422       14734.642
       5481.0596       14534.696
       5481.0771       14503.035
       5481.0945       14569.696
       5481.1119       14534.610
       5481.1294       14549.413
       5481.1468       14529.041
       5481.1642       14703.298
       5481.1816       14684.128
       5481.1990       14596.521
       5481.2165       14606.129
       5481.2339       14834.487
       5481.2513       14675.441
       5481.2687       14863.559
       5481.2861       14772.167
       5481.3036       14887.517
       5481.3210       15100.408
       5481.3384       14911.356
       5481.3558       15140.275
       5481.3732       15259.657
       5481.3906       15206.498
       5481.4080       14984.100
       5481.4254       15150.358
       5481.4428       15427.783
       5481.4602       15315.623
       5481.4776       15285.182
       5481.4950       15171.948
       5481.5124       15195.695
       5481.5298       15218.031
       5481.5472       15398.887
       5481.5646       15468.624
       5481.5820       15400.773
       5481.5994       15309.095
       5481.6168       15526.326
       5481.6342       15733.040
       5481.6516       15686.233
       5481.6690       15486.094
       5481.6864       15673.033
       5481.7038       15805.089
       5481.7211       15565.039
       5481.7385       15373.316
       5481.7559       15372.098
       5481.7733       15224.100
       5481.7907       15496.105
       5481.8081       15604.693
       5481.8254       15445.206
       5481.8428       15717.744
       5481.8602       15458.312
       5481.8776       15794.231
       5481.8949       16043.839
       5481.9123       15793.504
       5481.9297       15913.702
       5481.9471       15736.527
       5481.9644       15573.517
       5481.9818       15567.052
       5481.9992       15659.392
       5482.0165       15999.123
       5482.0339       15951.940
       5482.0513       16154.696
       5482.0686       15951.530
       5482.0860       16003.807
       5482.1033       16170.377
       5482.1207       16094.617
       5482.1381       15909.328
       5482.1554       16057.995
       5482.1728       16051.765
       5482.1901       16311.739
       5482.2075       16226.322
       5482.2248       15954.727
       5482.2422       15820.127
       5482.2595       15289.395
       5482.2769       14574.685
       5482.2942       14199.787
       5482.3116       13981.274
       5482.3289       13885.477
       5482.3463       14456.344
       5482.3636       15230.579
       5482.3809       15605.500
       5482.3983       15984.330
       5482.4156       16396.363
       5482.4330       16719.309
