FILENAME: HD127334_2015-06-07T21-06-26.536_cb.spec.fits
OBJECT: HD127334
TELESCOP: TNG     
INSTRUME: HARPN   
DATE-OBS: 2015-06-07T21:06:26.536
EXPTIME:        450.00000
RA:        14.493558
DEC:        2.7863941
WS_BARY:       -15702.050
WS_BJD:        2457181.4
       5480.3440       10453.829
       5480.3615       10842.125
       5480.3790       11145.890
       5480.3964       11439.123
       5480.4139       11334.973
       5480.4314       11588.615
       5480.4489       11577.679
       5480.4663       11498.005
       5480.4838       11505.998
       5480.5013       11373.929
       5480.5187       11593.013
       5480.5362       11595.526
       5480.5537       11798.812
       5480.5711       11581.011
       5480.5886       11580.541
       5480.6061       11582.931
       5480.6235       11576.048
       5480.6410       11545.762
       5480.6584       11700.813
       5480.6759       11662.295
       5480.6933       11802.768
       5480.7108       11574.741
       5480.7283       11719.610
       5480.7457       11722.093
       5480.7632       11705.768
       5480.7806       11835.759
       5480.7981       11608.099
       5480.8155       11757.843
       5480.8329       11928.746
       5480.8504       11865.396
       5480.8678       12091.130
       5480.8853       11937.172
       5480.9027       11866.480
       5480.9202       12182.446
       5480.9376       12082.882
       5480.9550       11982.792
       5480.9725       12092.940
       5480.9899       12070.063
       5481.0073       11935.112
       5481.0248       12195.196
       5481.0422       12126.788
       5481.0596       11805.918
       5481.0771       11903.854
       5481.0945       11924.877
       5481.1119       12054.853
       5481.1294       11777.131
       5481.1468       12051.518
       5481.1642       12087.951
       5481.1816       11976.750
       5481.1990       11947.359
       5481.2165       12056.897
       5481.2339       12120.227
       5481.2513       12215.959
       5481.2687       12406.854
       5481.2861       12133.873
       5481.3036       12199.205
       5481.3210       12128.679
       5481.3384       12168.742
       5481.3558       12385.288
       5481.3732       12688.867
       5481.3906       12582.453
       5481.4080       12275.639
       5481.4254       12525.161
       5481.4428       12653.395
       5481.4602       12663.225
       5481.4776       12501.790
       5481.4950       12619.039
       5481.5124       12566.246
       5481.5298       12533.481
       5481.5472       12527.592
       5481.5646       12519.867
       5481.5820       12837.905
       5481.5994       12685.717
       5481.6168       12606.098
       5481.6342       12812.896
       5481.6516       12855.756
       5481.6690       12730.486
       5481.6864       12612.145
       5481.7038       12877.413
       5481.7211       12701.684
       5481.7385       12630.051
       5481.7559       12507.105
       5481.7733       12567.783
       5481.7907       12895.142
       5481.8081       12844.722
       5481.8254       12663.492
       5481.8428       12712.887
       5481.8602       12889.987
       5481.8776       12889.122
       5481.8949       13041.342
       5481.9123       13072.872
       5481.9297       13104.271
       5481.9471       12817.289
       5481.9644       12914.641
       5481.9818       12733.882
       5481.9992       12870.864
       5482.0165       13167.436
       5482.0339       12969.290
       5482.0513       13257.734
       5482.0686       13059.907
       5482.0860       13181.581
       5482.1033       13284.471
       5482.1207       13079.490
       5482.1381       13016.120
       5482.1554       13193.393
       5482.1728       13195.859
       5482.1901       13444.922
       5482.2075       13256.578
       5482.2248       13153.729
       5482.2422       13006.766
       5482.2595       12485.158
       5482.2769       11902.498
       5482.2942       11446.480
       5482.3116       11478.749
       5482.3289       11447.316
       5482.3463       12111.221
       5482.3636       12531.278
       5482.3809       12973.233
       5482.3983       13264.012
       5482.4156       13456.130
       5482.4330       13603.063
