FILENAME: HD127334_2015-06-11T21-00-28.576_cb.spec.fits
OBJECT: HD127334
TELESCOP: TNG     
INSTRUME: HARPN   
DATE-OBS: 2015-06-11T21:00:28.576
EXPTIME:        450.00000
RA:        14.493558
DEC:        2.7863942
WS_BARY:       -16248.060
WS_BJD:        2457185.4
       5480.3438       8166.0161
       5480.3613       8694.2480
       5480.3787       8853.5371
       5480.3962       8902.6338
       5480.4137       9277.1738
       5480.4312       9041.1045
       5480.4486       9001.6982
       5480.4661       9172.4756
       5480.4836       9154.7314
       5480.5010       9226.8213
       5480.5185       9201.5791
       5480.5360       9161.6631
       5480.5534       9181.0918
       5480.5709       9202.6387
       5480.5884       9251.7832
       5480.6058       9275.1631
       5480.6233       9137.0059
       5480.6407       9121.8721
       5480.6582       9142.0059
       5480.6757       9364.3818
       5480.6931       9361.8525
       5480.7106       9437.1963
       5480.7280       9268.7695
       5480.7455       9275.7080
       5480.7629       9413.8027
       5480.7804       9336.4443
       5480.7978       9405.1143
       5480.8153       9283.1650
       5480.8327       9342.7549
       5480.8502       9261.1123
       5480.8676       9500.4521
       5480.8850       9526.7217
       5480.9025       9616.1113
       5480.9199       9517.4727
       5480.9374       9534.8760
       5480.9548       9636.0635
       5480.9722       9690.2559
       5480.9897       9569.2656
       5481.0071       9426.1670
       5481.0245       9500.2969
       5481.0420       9467.1504
       5481.0594       9338.0303
       5481.0768       9473.4844
       5481.0943       9433.3779
       5481.1117       9614.2871
       5481.1291       9545.9844
       5481.1465       9497.7031
       5481.1640       9472.6475
       5481.1814       9521.7988
       5481.1988       9402.1172
       5481.2162       9621.1152
       5481.2336       9647.4248
       5481.2511       9686.5850
       5481.2685       9767.0371
       5481.2859       9818.6494
       5481.3033       9946.5830
       5481.3207       9880.3301
       5481.3381       10038.453
       5481.3555       10128.679
       5481.3730       9959.4795
       5481.3904       10093.351
       5481.4078       9882.1045
       5481.4252       10001.366
       5481.4426       10164.783
       5481.4600       10112.454
       5481.4774       10013.434
       5481.4948       10076.921
       5481.5122       9988.0400
       5481.5296       10100.755
       5481.5470       10011.330
       5481.5644       10024.245
       5481.5818       10132.650
       5481.5992       10310.278
       5481.6166       10147.033
       5481.6340       10285.133
       5481.6513       10328.127
       5481.6687       10398.365
       5481.6861       10153.885
       5481.7035       10374.845
       5481.7209       10200.143
       5481.7383       10002.697
       5481.7557       10121.856
       5481.7730       10155.015
       5481.7904       10046.637
       5481.8078       10022.097
       5481.8252       10082.136
       5481.8426       10284.988
       5481.8599       10003.545
       5481.8773       10282.336
       5481.8947       10317.259
       5481.9121       10387.041
       5481.9294       10391.599
       5481.9468       10226.172
       5481.9642       10089.801
       5481.9815       10142.161
       5481.9989       10302.889
       5482.0163       10447.601
       5482.0336       10391.429
       5482.0510       10516.488
       5482.0684       10537.882
       5482.0857       10460.239
       5482.1031       10608.623
       5482.1204       10481.536
       5482.1378       10671.143
       5482.1552       10455.396
       5482.1725       10570.174
       5482.1899       10618.279
       5482.2072       10653.627
       5482.2246       10584.117
       5482.2419       10516.605
       5482.2593       10024.636
       5482.2766       9771.3574
       5482.2940       9397.5547
       5482.3113       9163.8477
       5482.3287       9147.7500
