FILENAME: HD127334_2015-06-12T20-49-38.632_cb.spec.fits
       5482.4330       12322.936
       5482.4504       12378.045
       5482.4677       12286.139
       5482.4850       12090.252
       5482.5024       11852.025
       5482.5197       11651.338
       5482.5370       10849.136
       5482.5544       10193.340
       5482.5717       9681.9512
       5482.5890       9104.2305
       5482.6063       8415.4404
       5482.6237       7777.1885
       5482.6410       6807.6240
       5482.6583       5998.7285
       5482.6756       5651.3584
       5482.6929       5941.4111
       5482.7103       7028.2012
       5482.7276       8200.4590
       5482.7449       9805.8584
       5482.7622       11111.342
       5482.7795       11644.545
       5482.7968       11977.311
       5482.8141       12414.085
       5482.8315       12622.236
       5482.8488       12616.933
       5482.8661       12731.837
       5482.8834       12777.874
       5482.9007       12647.657
       5482.9180       12593.156
       5482.9353       12670.722
       5482.9526       12261.344
       5482.9699       11832.411
       5482.9872       10885.359
       5483.0045       9597.1777
       5483.0218       8080.4883
       5483.0391       6971.7959
       5483.0564       5897.9634
       5483.0737       6099.9365
       5483.0910       6519.5605
       5483.1083       7051.4048
       5483.1255       7857.5977
       5483.1428       8277.5156
       5483.1601       8308.6162
       5483.1774       7925.5513
       5483.1947       7619.1001
       5483.2120       6836.3945
       5483.2293       6194.8701
       5483.2465       5930.4614
       5483.2638       6126.3232
       5483.2811       6953.3901
       5483.2984       8246.4775
       5483.3157       9606.9229
       5483.3329       10981.521
       5483.3502       11960.430
       5483.3675       12688.352
       5483.3847       13205.625
       5483.4020       13074.379
       5483.4193       13528.885
       5483.4366       13322.612
       5483.4538       13654.694
       5483.4711       13378.060
       5483.4884       13445.722
       5483.5056       13117.197
       5483.5229       12912.355
       5483.5401       13086.396
       5483.5574       12945.414
       5483.5747       13173.200
       5483.5919       12947.197
       5483.6092       12778.705
       5483.6264       12500.614
       5483.6437       11885.837
       5483.6609       11415.937
       5483.6782       11084.558
       5483.6954       10999.849
       5483.7127       11525.740
       5483.7299       12065.181
       5483.7472       12414.322
       5483.7644       12513.712
       5483.7817       12965.199
       5483.7989       13117.222
       5483.8162       13066.154
       5483.8334       13315.954
       5483.8506       13632.064
       5483.8679       13827.443
       5483.8851       13632.466
       5483.9024       13785.597
       5483.9196       13846.621
       5483.9368       14039.900
       5483.9541       14079.560
       5483.9713       14206.621
       5483.9885       13911.745
       5484.0058       13901.088
       5484.0230       13934.163
       5484.0402       13922.480
       5484.0574       13716.586
       5484.0747       13883.034
       5484.0919       13907.946
       5484.1091       13827.343
       5484.1263       14176.469
       5484.1435       14060.841
       5484.1608       14239.074
       5484.1780       14574.378
       5484.1952       14342.499
       5484.2124       14297.798
       5484.2296       14373.044
       5484.2468       14085.708
       5484.2641       14066.981
       5484.2813       14504.303
       5484.2985       14264.814
       5484.3157       14050.227
       5484.3329       14102.861
       5484.3501       13964.143
       5484.3673       13848.249
       5484.3845       13689.514
       5484.4017       13594.068
       5484.4189       13734.495
       5484.4361       14111.300
       5484.4533       14143.818
       5484.4705       14204.549
       5484.4877       14229.344
       5484.5049       14666.227
       5484.5221       14718.813
       5484.5393       14600.371
       5484.5565       14832.259
       5484.5737       14696.017
       5484.5909       14676.505
       5484.6080       14920.464
       5484.6252       15128.380
       5484.6424       15132.474
       5484.6596       14943.011
       5484.6768       15250.850
       5484.6940       15111.170
       5484.7111       15182.320
       5484.7283       15044.101
       5484.7455       15117.717
       5484.7627       15029.836
       5484.7799       14886.323
       5484.7970       14858.529
       5484.8142       14530.528
       5484.8314       14052.648
       5484.8486       12720.141
       5484.8657       11399.714
       5484.8829       9619.6846
       5484.9001       8578.6162
       5484.9172       7949.1084
       5484.9344       8354.2119
       5484.9516       9557.4287
       5484.9687       11216.112
       5484.9859       12618.159
       5485.0030       13766.808
       5485.0202       14225.009
       5485.0374       14390.761
       5485.0545       14373.647
       5485.0717       14173.920
       5485.0888       12689.876
       5485.1060       11342.088
       5485.1231       9852.6768
       5485.1403       8854.4639
       5485.1574       8155.3901
       5485.1746       7892.5742
       5485.1917       8347.7598
       5485.2089       8925.9746
       5485.2260       10093.177
       5485.2432       11688.501
       5485.2603       13067.355
       5485.2775       14207.474
       5485.2946       14981.648
       5485.3117       15537.754
       5485.3289       15866.608
       5485.3460       15746.291
       5485.3632       16014.101
       5485.3803       15963.193
       5485.3974       16009.035
       5485.4146       16034.377
       5485.4317       15964.414
       5485.4488       15762.052
       5485.4660       15760.371
       5485.4831       15505.285
       5485.5002       15508.368
       5485.5173       15846.345
       5485.5345       15715.991
       5485.5516       16162.880
       5485.5687       16074.221
       5485.5858       16190.359
       5485.6029       16079.714
       5485.6201       15705.635
       5485.6372       16066.382
       5485.6543       15589.906
       5485.6714       15416.954
       5485.6885       15243.706
       5485.7056       15222.703
       5485.7227       15326.441
       5485.7399       15337.174
       5485.7570       15409.041
       5485.7741       15357.246
       5485.7912       15366.297
       5485.8083       15410.394
       5485.8254       15512.604
       5485.8425       15435.592
       5485.8596       15573.946
       5485.8767       15725.778
       5485.8938       16398.842
       5485.9109       16295.011
       5485.9280       16426.979
       5485.9451       16394.244
       5485.9622       16626.320
       5485.9793       16856.303
       5485.9964       17133.373
       5486.0135       16728.877
       5486.0306       16722.529
       5486.0476       16983.311
       5486.0647       16980.912
       5486.0818       16954.230
       5486.0989       17030.158
       5486.1160       17212.920
       5486.1331       17189.088
       5486.1502       17204.834
       5486.1672       16856.361
       5486.1843       17227.090
       5486.2014       17204.006
       5486.2185       17173.307
       5486.2355       17289.998
       5486.2526       17362.717
       5486.2697       17323.561
       5486.2868       17475.740
       5486.3038       17428.561
       5486.3209       17508.451
       5486.3380       17192.533
       5486.3550       17310.807
       5486.3721       17111.734
       5486.3892       17087.057
       5486.4062       16850.010
       5486.4233       16705.785
       5486.4404       16752.994
       5486.4574       16713.135
       5486.4745       17038.334
       5486.4915       17057.734
       5486.5086       17208.998
       5486.5257       17121.855
       5486.5427       17725.787
       5486.5598       17632.322
       5486.5768       17330.348
       5486.5939       17423.070
       5486.6109       17281.449
       5486.6280       17430.822
       5486.6450       17872.410
       5486.6621       17586.336
       5486.6791       17676.879
       5486.6962       17925.986
       5486.7132       17993.555
       5486.7302       17689.965
       5486.7473       18013.037
       5486.7643       18121.969
       5486.7814       17945.920
       5486.7984       18013.754
       5486.8154       18056.553
       5486.8325       17918.686
       5486.8495       18022.221
       5486.8665       18089.148
       5486.8836       18180.576
       5486.9006       18289.873
       5486.9176       18232.695
       5486.9347       18287.424
       5486.9517       18304.402
       5486.9687       18428.570
       5486.9857       18221.828
       5487.0028       18558.973
       5487.0198       18341.773
       5487.0368       18538.055
       5487.0538       18290.494
       5487.0708       18425.295
       5487.0879       18580.047
       5487.1049       18483.043
       5487.1219       18605.650
       5487.1389       18319.299
       5487.1559       18764.973
       5487.1729       18613.395
       5487.1899       18714.193
       5487.2069       18525.285
       5487.2239       18653.150
       5487.2410       18862.064
       5487.2580       18705.680
       5487.2750       18656.094
       5487.2920       18636.006
       5487.3090       18308.416
       5487.3260       17993.135
       5487.3430       17926.098
       5487.3600       17608.605
       5487.3770       18016.945
       5487.3940       17926.791
       5487.4110       18226.088
       5487.4279       18339.189
       5487.4449       18245.910
       5487.4619       18517.771
       5487.4789       18501.904
       5487.4959       18319.400
       5487.5129       18108.734
       5487.5299       18221.605
       5487.5469       18072.363
       5487.5639       18129.182
       5487.5808       17915.352
       5487.5978       18305.193
       5487.6148       18158.656
       5487.6318       18425.164
       5487.6488       18691.393
       5487.6657       19001.893
       5487.6827       19208.057
       5487.6997       19349.902
       5487.7167       19359.369
       5487.7336       19593.051
       5487.7506       19677.021
       5487.7676       19681.920
       5487.7845       19534.400
       5487.8015       19599.289
       5487.8185       19800.012
       5487.8354       19660.520
       5487.8524       19764.244
       5487.8694       19507.674
       5487.8863       19539.363
       5487.9033       19639.453
       5487.9202       19706.199
       5487.9372       19373.961
       5487.9542       19496.420
       5487.9711       19484.078
       5487.9881       19889.107
       5488.0050       19765.838
       5488.0220       19939.727
       5488.0389       19949.656
       5488.0559       19956.479
       5488.0728       20248.711
       5488.0898       20116.643
       5488.1067       20082.117
       5488.1237       20264.781
       5488.1406       20185.242
       5488.1576       20207.305
       5488.1745       20274.811
       5488.1914       20411.320
       5488.2084       20227.148
       5488.2253       20123.799
       5488.2422       20279.832
       5488.2592       20062.480
       5488.2761       20393.553
       5488.2930       20039.113
       5488.3100       20144.455
       5488.3269       19986.045
       5488.3438       20014.191
       5488.3608       20040.240
       5488.3777       20280.631
       5488.3946       20395.924
       5488.4115       20038.553
       5488.4285       20198.518
       5488.4454       20311.689
       5488.4623       20247.348
       5488.4792       19897.051
       5488.4962       19824.451
       5488.5131       20283.332
       5488.5300       20399.945
       5488.5469       19982.209
       5488.5638       20229.504
       5488.5807       20242.982
       5488.5976       20527.133
       5488.6146       20228.699
       5488.6315       20529.324
       5488.6484       20610.449
       5488.6653       20497.016
       5488.6822       20625.727
       5488.6991       20514.059
       5488.7160       20112.260
       5488.7329       20304.508
       5488.7498       19988.674
       5488.7667       19735.236
       5488.7836       19677.143
       5488.8005       19806.436
       5488.8174       19707.828
       5488.8343       19722.832
       5488.8512       19804.598
       5488.8681       19423.727
       5488.8850       18551.342
       5488.9019       17660.988
       5488.9188       16177.827
       5488.9356       14147.868
       5488.9525       12996.009
       5488.9694       12856.536
       5488.9863       13564.642
       5489.0032       15102.386
       5489.0201       16929.307
       5489.0369       18226.598
       5489.0538       19276.777
       5489.0707       20118.076
       5489.0876       20648.297
       5489.1045       20555.297
       5489.1213       21006.996
       5489.1382       21294.459
       5489.1551       21541.578
       5489.1720       21502.566
       5489.1888       21461.547
       5489.2057       21190.375
       5489.2226       20826.393
       5489.2394       20382.906
       5489.2563       19318.824
       5489.2732       18178.594
       5489.2900       17322.787
       5489.3069       16076.805
       5489.3237       15428.718
       5489.3406       15357.070
       5489.3575       15837.800
       5489.3743       16714.598
       5489.3912       17655.328
       5489.4080       18441.293
       5489.4249       18825.748
       5489.4417       18413.387
       5489.4586       17485.516
       5489.4754       16435.656
       5489.4923       14928.646
       5489.5091       12801.448
       5489.5260       10427.422
       5489.5428       8583.7813
       5489.5597       7475.2617
       5489.5765       7292.1294
       5489.5934       8669.6182
       5489.6102       10841.510
       5489.6270       13275.551
       5489.6439       15701.842
       5489.6607       17305.693
       5489.6776       18914.018
       5489.6944       19476.334
       5489.7112       19781.723
       5489.7281       19767.822
       5489.7449       19908.943
       5489.7617       20297.781
       5489.7786       20642.844
       5489.7954       20982.363
       5489.8122       21373.016
       5489.8290       21513.455
       5489.8459       21726.080
       5489.8627       21619.375
       5489.8795       21367.021
       5489.8963       21135.701
       5489.9131       20357.057
       5489.9300       19114.572
       5489.9468       18431.854
       5489.9636       17843.531
       5489.9804       17378.502
       5489.9972       17568.352
       5490.0140       18073.658
       5490.0309       18829.338
       5490.0477       20163.963
       5490.0645       20828.875
       5490.0813       21304.557
       5490.0981       22048.902
       5490.1149       22320.557
       5490.1317       22452.932
       5490.1485       22515.230
       5490.1653       22514.092
       5490.1821       22351.578
       5490.1989       22338.756
       5490.2157       22707.729
       5490.2325       22807.066
       5490.2493       22816.020
       5490.2661       23073.145
       5490.2829       23191.631
       5490.2997       22832.105
       5490.3165       22429.004
       5490.3333       22862.426
       5490.3501       23021.039
       5490.3668       22960.346
       5490.3836       23167.387
       5490.4004       23365.365
       5490.4172       23472.395
       5490.4340       23734.506
       5490.4508       23843.225
       5490.4675       23766.328
       5490.4843       23672.398
       5490.5011       23774.139
       5490.5179       23806.396
       5490.5347       23451.432
       5490.5514       23529.123
       5490.5682       23445.332
       5490.5850       23373.719
       5490.6017       22979.186
       5490.6185       23408.400
       5490.6353       23136.191
       5490.6521       22876.787
       5490.6688       22572.152
       5490.6856       22746.850
       5490.7024       22255.670
       5490.7191       21807.873
       5490.7359       21367.539
       5490.7526       20627.172
       5490.7694       20028.053
       5490.7862       19889.979
       5490.8029       20077.266
       5490.8197       20420.547
       5490.8364       21083.510
       5490.8532       21731.449
       5490.8699       22132.752
       5490.8867       22528.811
       5490.9034       22734.801
       5490.9202       23282.449
       5490.9369       23347.482
       5490.9537       23471.424
       5490.9704       23754.887
       5490.9872       23800.230
       5491.0039       23940.994
       5491.0207       24131.629
       5491.0374       24187.498
       5491.0541       24162.436
       5491.0709       24324.980
       5491.0876       24279.521
       5491.1043       24536.578
       5491.1211       24457.016
       5491.1378       24693.660
       5491.1545       24623.104
       5491.1713       25010.959
       5491.1880       24843.293
       5491.2047       24360.553
       5491.2215       24928.904
       5491.2382       24895.297
       5491.2549       24890.135
       5491.2716       25135.813
       5491.2884       25272.576
       5491.3051       24930.807
       5491.3218       25058.576
       5491.3385       24611.521
       5491.3552       24722.482
       5491.3720       24486.877
       5491.3887       24501.297
       5491.4054       24184.357
       5491.4221       23846.762
       5491.4388       23692.229
       5491.4555       22956.900
       5491.4722       22616.088
       5491.4889       22847.076
       5491.5057       22889.189
       5491.5224       23010.471
       5491.5391       23559.979
       5491.5558       23985.217
       5491.5725       23860.236
       5491.5892       23510.936
       5491.6059       22970.594
       5491.6226       22297.396
       5491.6393       21539.277
       5491.6560       20733.168
       5491.6727       20556.188
       5491.6894       20846.037
       5491.7061       21930.723
       5491.7227       22908.328
       5491.7394       23783.104
       5491.7561       24284.035
       5491.7728       24768.270
       5491.7895       25484.998
       5491.8062       25729.668
       5491.8229       25787.297
       5491.8396       25543.633
       5491.8562       25763.547
       5491.8729       25186.646
       5491.8896       24805.344
       5491.9063       23608.604
       5491.9230       21981.766
       5491.9396       19854.947
       5491.9563       18558.086
       5491.9730       17936.689
       5491.9897       18815.824
       5492.0063       20039.764
       5492.0230       22304.719
       5492.0397       23814.223
       5492.0563       24952.617
       5492.0730       25189.141
       5492.0897       25870.094
       5492.1063       25796.484
       5492.1230       26124.664
       5492.1397       26118.535
       5492.1563       26261.441
       5492.1730       26075.398
       5492.1897       26031.990
       5492.2063       26304.430
       5492.2230       26746.529
       5492.2396       26187.059
       5492.2563       26374.516
       5492.2729       26371.898
       5492.2896       26400.156
       5492.3062       26341.441
       5492.3229       26433.840
       5492.3395       26770.945
       5492.3562       26830.721
       5492.3728       26857.643
       5492.3895       26914.703
       5492.4061       26498.041
       5492.4228       26303.496
       5492.4394       25491.672
       5492.4560       24098.879
       5492.4727       22849.727
       5492.4893       21284.182
       5492.5060       20213.074
       5492.5226       20213.240
       5492.5392       21308.721
       5492.5559       22531.166
       5492.5725       23858.748
       5492.5891       25038.240
       5492.6058       25854.975
       5492.6224       26322.377
       5492.6390       26251.715
       5492.6556       26080.674
       5492.6723       25902.076
       5492.6889       25915.299
       5492.7055       26382.393
       5492.7221       26664.713
       5492.7387       27002.844
       5492.7554       26986.197
       5492.7720       26976.979
       5492.7886       27315.904
       5492.8052       27309.146
       5492.8218       27364.963
       5492.8384       27521.193
       5492.8551       27615.688
       5492.8717       27483.932
       5492.8883       27585.209
       5492.9049       27664.438
       5492.9215       27850.457
       5492.9381       27756.395
       5492.9547       27725.213
       5492.9713       27791.855
       5492.9879       27663.604
       5493.0045       27379.453
       5493.0211       27399.375
       5493.0377       27686.018
       5493.0543       27531.732
       5493.0709       27427.902
       5493.0875       27623.100
       5493.1041       27458.596
       5493.1207       27632.625
       5493.1373       27906.445
       5493.1539       28024.607
       5493.1705       27917.906
       5493.1870       28531.428
       5493.2036       28264.828
       5493.2202       28362.943
       5493.2368       28289.494
       5493.2534       28532.533
       5493.2700       28501.223
       5493.2866       28982.539
       5493.3031       28766.186
       5493.3197       28692.354
       5493.3363       28681.402
       5493.3529       28775.523
       5493.3694       28466.076
       5493.3860       28622.334
       5493.4026       28462.953
       5493.4192       28420.057
       5493.4357       28561.293
       5493.4523       28097.865
       5493.4689       27924.848
       5493.4854       28149.393
       5493.5020       28057.496
       5493.5186       28027.348
       5493.5351       28156.012
       5493.5517       28177.508
       5493.5683       27482.053
       5493.5848       27088.504
       5493.6014       25982.805
       5493.6179       25132.072
       5493.6345       23874.729
       5493.6510       23498.617
       5493.6676       24200.723
       5493.6841       24793.148
       5493.7007       25752.213
       5493.7173       27040.875
       5493.7338       28030.146
       5493.7503       28354.164
       5493.7669       28797.021
       5493.7834       29136.242
       5493.8000       29389.543
       5493.8165       29155.771
       5493.8331       29278.043
       5493.8496       29137.023
       5493.8662       29312.053
       5493.8827       28704.459
       5493.8992       29041.123
       5493.9158       28975.811
       5493.9323       28951.916
       5493.9488       28432.984
       5493.9654       28349.395
       5493.9819       27918.736
       5493.9984       28010.855
       5494.0150       27797.045
       5494.0315       27918.168
       5494.0480       28033.965
       5494.0645       28446.600
       5494.0811       28351.701
       5494.0976       28839.787
       5494.1141       28732.180
       5494.1306       28914.588
       5494.1472       28690.482
       5494.1637       28546.219
       5494.1802       28827.635
       5494.1967       28725.146
       5494.2132       29348.197
       5494.2297       29835.770
       5494.2462       30097.563
       5494.2628       29964.400
       5494.2793       29938.730
       5494.2958       30206.234
       5494.3123       30529.541
       5494.3288       30200.213
       5494.3453       30257.324
       5494.3618       30238.746
       5494.3783       30034.029
       5494.3948       30182.646
       5494.4113       30182.541
       5494.4278       30072.561
       5494.4443       29886.123
       5494.4608       30140.281
       5494.4773       29971.277
       5494.4938       29979.039
       5494.5103       30187.221
       5494.5268       30159.617
       5494.5433       30413.244
       5494.5598       30201.840
       5494.5763       30117.535
       5494.5927       30028.723
       5494.6092       29963.559
       5494.6257       29708.217
       5494.6422       28916.029
       5494.6587       28055.729
       5494.6752       27161.629
       5494.6916       26788.174
       5494.7081       26646.830
       5494.7246       27343.174
       5494.7411       27726.318
       5494.7576       28539.707
       5494.7740       29251.791
       5494.7905       29499.164
       5494.8070       30210.279
       5494.8234       29705.242
       5494.8399       30064.162
       5494.8564       29784.061
       5494.8729       29958.293
       5494.8893       29672.596
       5494.9058       29681.496
       5494.9223       29809.398
       5494.9387       29341.576
       5494.9552       29437.412
       5494.9716       28725.121
       5494.9881       28157.762
       5495.0046       26937.338
       5495.0210       25994.771
       5495.0375       25154.824
       5495.0539       24705.100
       5495.0704       24674.617
       5495.0868       25588.178
       5495.1033       26529.266
       5495.1197       27598.490
       5495.1362       28230.414
       5495.1526       28720.240
       5495.1691       28965.334
       5495.1855       29322.381
       5495.2020       29445.131
       5495.2184       29177.182
       5495.2348       28236.729
       5495.2513       26627.027
       5495.2677       24301.369
       5495.2842       21537.885
       5495.3006       19167.330
       5495.3170       18132.512
       5495.3335       18603.018
       5495.3499       20618.184
       5495.3663       23155.094
       5495.3828       25719.070
       5495.3992       27684.383
       5495.4156       28792.619
       5495.4321       29932.816
       5495.4485       30443.674
       5495.4649       30599.680
       5495.4813       30950.297
       5495.4978       31605.938
       5495.5142       31274.713
       5495.5306       31355.197
       5495.5470       30774.652
       5495.5634       30091.422
       5495.5799       29295.188
       5495.5963       28240.000
       5495.6127       26684.984
       5495.6291       25555.699
       5495.6455       24323.299
       5495.6619       23864.262
       5495.6783       23611.529
       5495.6947       24128.830
       5495.7111       24943.492
       5495.7276       25763.422
       5495.7440       27021.928
       5495.7604       28105.615
       5495.7768       29054.924
       5495.7932       29508.492
       5495.8096       29845.436
       5495.8260       30395.367
       5495.8424       30607.252
       5495.8588       31304.510
       5495.8752       31227.637
       5495.8916       31350.873
       5495.9079       31786.721
       5495.9243       31736.947
       5495.9407       32083.441
       5495.9571       32090.084
       5495.9735       32086.719
       5495.9899       32065.943
       5496.0063       32111.881
       5496.0227       32508.742
       5496.0390       32266.031
       5496.0554       32122.506
       5496.0718       32438.023
       5496.0882       32568.480
       5496.1046       32593.564
       5496.1209       32299.539
       5496.1373       32656.322
       5496.1537       32118.074
       5496.1701       32338.506
       5496.1864       31628.807
       5496.2028       30953.441
       5496.2192       29263.475
       5496.2356       27208.617
       5496.2519       24797.434
       5496.2683       23125.207
       5496.2847       22348.170
       5496.3010       22796.277
       5496.3174       24499.900
       5496.3338       26854.785
       5496.3501       29272.268
       5496.3665       30504.828
       5496.3828       31607.203
       5496.3992       32332.221
       5496.4156       32693.387
       5496.4319       32618.301
       5496.4483       32590.039
       5496.4646       32073.328
       5496.4810       32065.711
       5496.4973       31568.908
       5496.5137       31931.975
       5496.5300       31536.854
       5496.5464       31774.459
       5496.5627       32384.938
       5496.5791       32325.732
       5496.5954       32508.447
       5496.6117       32273.555
       5496.6281       31713.457
       5496.6444       29949.516
       5496.6608       28621.287
       5496.6771       26574.170
       5496.6934       25524.615
       5496.7098       25403.662
       5496.7261       26485.010
       5496.7424       27875.172
       5496.7588       29956.070
       5496.7751       31406.387
       5496.7914       32914.605
       5496.8078       33454.684
       5496.8241       34055.383
       5496.8404       33778.840
       5496.8567       34129.676
       5496.8731       34585.473
       5496.8894       34709.035
       5496.9057       34566.609
       5496.9220       34602.086
       5496.9383       34377.281
       5496.9547       34605.402
       5496.9710       34428.324
       5496.9873       34417.859
       5497.0036       34679.250
       5497.0199       34781.422
       5497.0362       34652.891
       5497.0525       34571.418
       5497.0689       34730.660
       5497.0852       34808.684
       5497.1015       34611.500
       5497.1178       34517.637
       5497.1341       34605.996
       5497.1504       34717.242
       5497.1667       34718.340
       5497.1830       34609.516
       5497.1993       34732.000
       5497.2156       34472.500
       5497.2319       34467.605
       5497.2482       34588.445
       5497.2645       34426.621
       5497.2808       34576.344
       5497.2971       34854.129
       5497.3133       34513.578
       5497.3296       34662.293
       5497.3459       34620.895
       5497.3622       34353.316
       5497.3785       33978.016
       5497.3948       34118.984
       5497.4111       34098.586
       5497.4274       33955.133
       5497.4436       33944.000
       5497.4599       33846.578
       5497.4762       33524.684
       5497.4925       33416.395
       5497.5088       33434.574
       5497.5250       33509.133
       5497.5413       34087.500
       5497.5576       34293.395
       5497.5739       34446.195
       5497.5901       35234.621
       5497.6064       35196.031
       5497.6227       35053.449
       5497.6389       35307.555
       5497.6552       35293.773
       5497.6715       34763.609
       5497.6877       34938.234
       5497.7040       34632.008
       5497.7203       34761.859
       5497.7365       35044.125
       5497.7528       34967.258
       5497.7690       35507.063
       5497.7853       35213.582
       5497.8016       35714.223
       5497.8178       35653.316
       5497.8341       35798.230
       5497.8503       35967.223
       5497.8666       35936.008
       5497.8828       36033.707
       5497.8991       35839.637
       5497.9153       35957.770
       5497.9316       35733.852
       5497.9478       35911.559
       5497.9640       36200.582
       5497.9803       35951.375
       5497.9965       36237.633
       5498.0128       36266.348
       5498.0290       36232.461
       5498.0453       35847.234
       5498.0615       36080.168
       5498.0777       36058.105
       5498.0940       35994.289
       5498.1102       36374.801
       5498.1264       36158.848
       5498.1427       36192.766
       5498.1589       36055.164
       5498.1751       36470.551
       5498.1913       36253.121
       5498.2076       36087.348
       5498.2238       36097.168
       5498.2400       35680.133
       5498.2562       35565.453
       5498.2725       35159.410
       5498.2887       34778.086
       5498.3049       34341.457
       5498.3211       33624.332
       5498.3373       32636.521
       5498.3536       32091.066
       5498.3698       31251.625
       5498.3860       30941.713
       5498.4022       31556.008
       5498.4184       32398.998
       5498.4346       33849.676
       5498.4508       34682.742
       5498.4670       35568.363
       5498.4832       36269.297
       5498.4994       36449.871
       5498.5157       36582.113
       5498.5319       36539.133
       5498.5481       36240.793
       5498.5643       36319.613
       5498.5805       36025.090
       5498.5967       35825.531
       5498.6129       35454.078
       5498.6291       35879.605
       5498.6452       35785.465
       5498.6614       36449.266
       5498.6776       36228.094
       5498.6938       36897.895
       5498.7100       36547.695
       5498.7262       36338.508
       5498.7424       36873.043
       5498.7586       36508.719
       5498.7748       36598.156
       5498.7909       36974.520
       5498.8071       37175.852
       5498.8233       37140.277
       5498.8395       37381.906
       5498.8557       37244.840
       5498.8718       37015.309
       5498.8880       36590.152
       5498.9042       36300.195
       5498.9204       35767.559
       5498.9365       35447.754
       5498.9527       35709.734
       5498.9689       35524.621
       5498.9851       35627.664
       5499.0012       35916.402
       5499.0174       35353.953
       5499.0336       35790.668
       5499.0497       35647.762
       5499.0659       36152.426
       5499.0821       35989.473
       5499.0982       36218.047
       5499.1144       36098.496
       5499.1305       35822.109
       5499.1467       35042.824
       5499.1629       34023.246
       5499.1790       32817.063
       5499.1952       30961.258
       5499.2113       29105.186
       5499.2275       26943.604
       5499.2436       24775.521
       5499.2598       21946.412
       5499.2759       18169.629
       5499.2921       14033.718
       5499.3082       10807.388
       5499.3244       8598.4424
       5499.3405       7515.9253
       5499.3566       7680.4580
       5499.3728       9433.2754
       5499.3889       13063.927
       5499.4051       18108.969
       5499.4212       23029.494
       5499.4373       27744.496
       5499.4535       30788.043
       5499.4696       33679.262
       5499.4857       34818.660
       5499.5019       35936.895
       5499.5180       36809.664
       5499.5341       37042.316
       5499.5503       37605.184
       5499.5664       37892.063
       5499.5825       38271.891
