FILENAME: HD127334_2015-06-18T20-48-18.681_cb.spec.fits
       5482.4329       11904.191
       5482.4503       12080.886
       5482.4676       12121.524
       5482.4849       12050.816
       5482.5023       11854.680
       5482.5196       11641.354
       5482.5369       11238.644
       5482.5543       10533.723
       5482.5716       9984.0186
       5482.5889       9304.2178
       5482.6062       8853.0713
       5482.6236       8037.5283
       5482.6409       7189.6416
       5482.6582       6443.4199
       5482.6755       5660.9712
       5482.6929       5590.3149
       5482.7102       6112.2002
       5482.7275       7283.6582
       5482.7448       8673.9189
       5482.7621       9948.3379
       5482.7794       11130.240
       5482.7967       11603.031
       5482.8141       11982.541
       5482.8314       12225.069
       5482.8487       12441.927
       5482.8660       12508.059
       5482.8833       12724.396
       5482.9006       12528.715
       5482.9179       12659.659
       5482.9352       12382.494
       5482.9525       12353.594
       5482.9698       12087.147
       5482.9871       11218.470
       5483.0044       10388.313
       5483.0217       9050.0996
       5483.0390       7592.1069
       5483.0563       6508.6436
       5483.0736       5902.9932
       5483.0909       5958.2148
       5483.1082       6508.8896
       5483.1255       7292.5059
       5483.1427       7820.7500
       5483.1600       7992.0034
       5483.1773       8011.3096
       5483.1946       7735.4951
       5483.2119       7292.0361
       5483.2292       6525.0493
       5483.2465       5964.6025
       5483.2637       5774.2905
       5483.2810       6208.4321
       5483.2983       7127.0815
       5483.3156       8475.6055
       5483.3328       9973.7178
       5483.3501       11117.169
       5483.3674       12075.329
       5483.3847       12615.902
       5483.4019       12838.151
       5483.4192       13019.521
       5483.4365       13276.705
       5483.4537       13337.386
       5483.4710       13349.703
       5483.4883       13375.243
       5483.5055       12987.378
       5483.5228       12830.313
       5483.5401       12706.244
       5483.5573       12833.486
       5483.5746       12800.948
       5483.5918       12618.507
       5483.6091       12663.252
       5483.6263       12539.364
       5483.6436       12200.839
       5483.6609       11521.874
       5483.6781       11094.409
       5483.6954       10760.345
       5483.7126       10954.958
       5483.7299       11340.541
       5483.7471       11953.425
       5483.7644       12228.506
       5483.7816       12479.676
       5483.7988       12590.390
       5483.8161       12857.368
       5483.8333       12956.476
       5483.8506       13258.261
       5483.8678       13184.860
       5483.8850       13561.791
       5483.9023       13613.890
       5483.9195       13652.186
       5483.9367       13754.975
       5483.9540       13663.016
       5483.9712       13823.669
       5483.9884       13999.215
       5484.0057       13787.249
       5484.0229       13626.280
       5484.0401       13575.565
       5484.0574       13500.334
       5484.0746       13498.155
       5484.0918       13605.688
       5484.1090       13777.278
       5484.1262       13631.003
       5484.1435       13944.586
       5484.1607       14141.313
       5484.1779       14259.021
       5484.1951       14216.594
       5484.2123       14068.284
       5484.2296       14131.653
       5484.2468       14141.544
       5484.2640       14067.812
       5484.2812       13921.401
       5484.2984       13959.075
       5484.3156       13866.997
       5484.3328       14136.967
       5484.3500       14004.015
       5484.3672       13656.138
       5484.3844       13418.074
       5484.4016       13363.696
       5484.4188       13605.285
       5484.4360       13618.357
       5484.4532       13822.171
       5484.4704       13733.372
       5484.4876       13757.583
       5484.5048       14137.738
       5484.5220       14347.752
       5484.5392       14348.868
       5484.5564       14380.475
       5484.5736       14504.479
       5484.5908       14450.583
       5484.6080       14584.393
       5484.6252       14774.547
       5484.6423       14764.925
       5484.6595       15006.761
       5484.6767       14742.405
       5484.6939       14864.326
       5484.7111       14774.400
       5484.7283       14919.629
       5484.7454       14762.583
       5484.7626       14819.250
       5484.7798       14967.464
       5484.7970       14538.387
       5484.8141       14546.223
       5484.8313       13832.930
       5484.8485       13297.859
       5484.8656       12092.042
       5484.8828       10544.438
       5484.9000       9420.5850
       5484.9172       8174.3071
       5484.9343       7768.3496
       5484.9515       8504.5732
       5484.9686       9810.5391
       5484.9858       11408.083
       5485.0030       12842.607
       5485.0201       13605.913
       5485.0373       14289.513
       5485.0544       14210.486
       5485.0716       13790.919
       5485.0888       13229.655
       5485.1059       12134.880
       5485.1231       10902.931
       5485.1402       9362.5186
       5485.1574       8412.1182
       5485.1745       7992.7061
       5485.1917       7870.1597
       5485.2088       8230.1748
       5485.2260       9291.3818
       5485.2431       10359.508
       5485.2602       11899.379
       5485.2774       13069.095
       5485.2945       14196.919
       5485.3117       14821.081
       5485.3288       15246.866
       5485.3459       15392.993
       5485.3631       15595.104
       5485.3802       15486.863
       5485.3974       15539.980
       5485.4145       15665.949
       5485.4316       15553.612
       5485.4487       15386.467
       5485.4659       15371.653
       5485.4830       15671.968
       5485.5001       15386.446
       5485.5173       15408.564
       5485.5344       15287.844
       5485.5515       15377.993
       5485.5686       15603.374
       5485.5857       15672.295
       5485.6029       15906.013
       5485.6200       15502.787
       5485.6371       15672.813
       5485.6542       15338.142
       5485.6713       15317.063
       5485.6884       15248.489
       5485.7056       14769.415
       5485.7227       15102.578
       5485.7398       14811.166
       5485.7569       15066.219
       5485.7740       15195.881
       5485.7911       15003.793
       5485.8082       14865.351
       5485.8253       15172.015
       5485.8424       15170.997
       5485.8595       15304.287
       5485.8766       15431.678
       5485.8937       15297.690
       5485.9108       15983.879
       5485.9279       16042.316
       5485.9450       15992.530
       5485.9621       16548.682
       5485.9792       16479.793
       5485.9963       16710.557
       5486.0134       16703.488
       5486.0305       16537.801
       5486.0476       16533.770
       5486.0647       16484.455
       5486.0817       16725.668
       5486.0988       16725.563
       5486.1159       16426.080
       5486.1330       16668.578
       5486.1501       16579.285
       5486.1672       16768.713
       5486.1842       16765.477
       5486.2013       16968.193
       5486.2184       17078.080
       5486.2355       17062.473
       5486.2525       17123.141
       5486.2696       16888.443
       5486.2867       16944.100
       5486.3038       17093.959
       5486.3208       17089.859
       5486.3379       17349.672
       5486.3550       17141.166
       5486.3720       16776.008
       5486.3891       16706.236
       5486.4062       16558.869
       5486.4232       16605.822
       5486.4403       16516.668
       5486.4574       16153.709
       5486.4744       16505.764
       5486.4915       16583.996
       5486.5085       17101.258
       5486.5256       17154.615
       5486.5426       17252.803
       5486.5597       17550.020
       5486.5767       17578.279
       5486.5938       17173.240
       5486.6108       17445.936
       5486.6279       17099.287
       5486.6449       17303.908
       5486.6620       17273.467
       5486.6790       17405.475
       5486.6961       17411.047
       5486.7131       17326.352
       5486.7302       17324.236
       5486.7472       17936.449
       5486.7642       17697.699
       5486.7813       17639.496
       5486.7983       17762.123
       5486.8154       17552.525
       5486.8324       17589.674
       5486.8494       17518.967
       5486.8665       17518.977
       5486.8835       17812.949
       5486.9005       17532.938
       5486.9175       17847.568
       5486.9346       17784.795
       5486.9516       17780.211
       5486.9686       17976.682
       5486.9857       18015.939
       5487.0027       17933.561
       5487.0197       17993.664
       5487.0367       18318.613
       5487.0537       18224.748
       5487.0708       18174.236
       5487.0878       18242.701
       5487.1048       18053.924
       5487.1218       18198.580
       5487.1388       18273.463
       5487.1558       18030.670
       5487.1728       18367.211
       5487.1899       18415.436
       5487.2069       18536.490
       5487.2239       18263.549
       5487.2409       18522.801
       5487.2579       18532.959
       5487.2749       18705.240
       5487.2919       18184.531
       5487.3089       18349.369
       5487.3259       17590.764
       5487.3429       17704.836
       5487.3599       17393.023
       5487.3769       17375.184
       5487.3939       17461.922
       5487.4109       17644.279
       5487.4279       17858.762
       5487.4449       17821.477
       5487.4619       18020.385
       5487.4788       18134.121
       5487.4958       18064.342
       5487.5128       18227.664
       5487.5298       18124.318
       5487.5468       17967.953
       5487.5638       17867.430
       5487.5808       17974.227
       5487.5977       17859.781
       5487.6147       17925.053
       5487.6317       17893.486
       5487.6487       18065.602
       5487.6657       18598.676
       5487.6826       18605.848
       5487.6996       18953.898
       5487.7166       19049.383
       5487.7335       19159.734
       5487.7505       19192.691
       5487.7675       19114.701
       5487.7845       19193.607
       5487.8014       19241.861
       5487.8184       19294.475
       5487.8354       19381.373
       5487.8523       19238.801
       5487.8693       19359.525
       5487.8862       19229.668
       5487.9032       19332.078
       5487.9202       19226.516
       5487.9371       19076.799
       5487.9541       19284.945
       5487.9710       19158.434
       5487.9880       19125.936
       5488.0049       19315.967
       5488.0219       19552.518
       5488.0388       19494.652
       5488.0558       19550.670
       5488.0727       19827.391
       5488.0897       19650.672
       5488.1066       19733.412
       5488.1236       20183.865
       5488.1405       19858.992
       5488.1575       19896.373
       5488.1744       19686.217
       5488.1914       19891.502
       5488.2083       19653.113
       5488.2252       19877.840
       5488.2422       19953.791
       5488.2591       20013.033
       5488.2760       19618.168
       5488.2930       19614.039
       5488.3099       19675.475
       5488.3268       19396.355
       5488.3438       19523.652
       5488.3607       19464.561
       5488.3776       19754.633
       5488.3945       19748.533
       5488.4115       20010.973
       5488.4284       20083.396
       5488.4453       20096.043
       5488.4622       19839.205
       5488.4792       19860.576
       5488.4961       19704.766
       5488.5130       20018.295
       5488.5299       19790.656
       5488.5468       19999.316
       5488.5637       19796.266
       5488.5807       19787.426
       5488.5976       20023.037
       5488.6145       20166.510
       5488.6314       19890.432
       5488.6483       20112.256
       5488.6652       20049.906
       5488.6821       20185.365
       5488.6990       19968.904
       5488.7159       20002.055
       5488.7328       19849.525
       5488.7497       19801.670
       5488.7666       19504.111
       5488.7835       19335.463
       5488.8004       19199.287
       5488.8173       19027.432
       5488.8342       19309.318
       5488.8511       19250.041
       5488.8680       19183.645
       5488.8849       19141.625
       5488.9018       18029.646
       5488.9187       16845.115
       5488.9356       15422.285
       5488.9524       13627.236
       5488.9693       12714.686
       5488.9862       12595.380
       5489.0031       13933.321
       5489.0200       15380.588
       5489.0369       17672.289
       5489.0537       18346.330
       5489.0706       19348.199
       5489.0875       20050.113
       5489.1044       20466.012
       5489.1213       20713.285
       5489.1381       21030.465
       5489.1550       20857.076
       5489.1719       21021.625
       5489.1887       20973.072
       5489.2056       20979.117
       5489.2225       20932.338
       5489.2393       20074.693
       5489.2562       19645.242
       5489.2731       18700.641
       5489.2899       17491.959
       5489.3068       16265.008
       5489.3237       15586.084
       5489.3405       14994.651
       5489.3574       15508.115
       5489.3742       15902.333
       5489.3911       16667.506
       5489.4080       17640.295
       5489.4248       18259.643
       5489.4417       18448.918
       5489.4585       18196.654
       5489.4754       17007.314
       5489.4922       15819.468
       5489.5091       13794.135
       5489.5259       11872.190
       5489.5428       9634.5078
       5489.5596       7924.7432
       5489.5764       7325.1611
       5489.5933       7534.8389
       5489.6101       8942.9961
       5489.6270       11225.181
       5489.6438       13819.161
       5489.6606       15951.168
       5489.6775       17687.098
       5489.6943       18724.486
       5489.7111       19073.725
       5489.7280       19299.801
       5489.7448       19543.473
       5489.7616       19625.500
       5489.7785       19892.357
       5489.7953       20494.598
       5489.8121       20639.414
       5489.8290       21233.410
       5489.8458       21510.676
       5489.8626       21560.613
       5489.8794       21364.324
       5489.8962       21195.195
       5489.9131       20614.416
       5489.9299       19682.592
       5489.9467       18614.883
       5489.9635       18145.750
       5489.9803       17440.064
       5489.9971       17209.447
       5490.0140       17215.035
       5490.0308       18073.715
       5490.0476       18890.090
       5490.0644       19875.232
       5490.0812       20507.861
       5490.0980       21609.502
       5490.1148       21561.158
       5490.1316       21706.547
       5490.1484       21867.275
       5490.1652       22097.857
       5490.1820       21924.100
       5490.1988       22194.703
       5490.2156       22114.000
       5490.2324       22481.232
       5490.2492       22495.439
       5490.2660       22357.197
       5490.2828       22260.703
       5490.2996       22590.936
       5490.3164       22572.996
       5490.3332       22590.543
       5490.3500       22601.352
       5490.3668       22607.277
       5490.3835       22639.848
       5490.4003       23046.205
       5490.4171       23053.939
       5490.4339       23102.668
       5490.4507       22982.143
       5490.4675       23108.027
       5490.4842       23055.887
       5490.5010       23004.887
       5490.5178       22633.893
       5490.5346       23183.553
       5490.5513       23195.135
       5490.5681       23045.322
       5490.5849       23041.559
       5490.6017       22664.111
       5490.6184       22678.322
       5490.6352       22832.463
       5490.6520       22803.426
       5490.6687       22402.281
       5490.6855       22300.146
       5490.7023       22047.225
       5490.7190       21792.879
       5490.7358       21093.738
       5490.7526       20804.971
       5490.7693       20149.338
       5490.7861       19580.264
       5490.8028       19261.199
       5490.8196       19769.000
       5490.8363       19974.010
       5490.8531       20915.533
       5490.8698       21496.438
       5490.8866       21865.520
       5490.9033       22131.760
       5490.9201       22448.385
       5490.9368       22675.836
       5490.9536       22867.619
       5490.9703       23018.619
       5490.9871       23401.266
       5491.0038       23438.818
       5491.0206       23593.359
       5491.0373       23842.344
       5491.0540       23723.074
       5491.0708       23971.678
       5491.0875       23656.309
       5491.1043       23756.482
       5491.1210       23853.322
       5491.1377       24230.547
       5491.1545       24478.990
       5491.1712       24071.146
       5491.1879       24255.744
       5491.2046       24194.279
       5491.2214       24247.045
       5491.2381       24629.375
       5491.2548       24375.223
       5491.2716       24426.648
       5491.2883       24461.164
       5491.3050       24837.051
       5491.3217       24369.746
       5491.3384       24354.473
       5491.3552       24240.723
       5491.3719       24235.828
       5491.3886       23794.223
       5491.4053       23827.734
       5491.4220       23814.039
       5491.4387       23357.035
       5491.4554       22741.719
       5491.4722       22354.902
       5491.4889       22525.088
       5491.5056       22131.408
       5491.5223       22447.145
       5491.5390       22673.375
       5491.5557       23087.391
       5491.5724       23481.178
       5491.5891       23468.752
       5491.6058       23252.566
       5491.6225       22521.115
       5491.6392       21820.785
       5491.6559       20868.225
       5491.6726       20308.748
       5491.6893       20215.191
       5491.7060       20705.896
       5491.7227       21865.543
       5491.7394       22921.303
       5491.7560       23613.420
       5491.7727       24343.061
       5491.7894       24711.871
       5491.8061       24763.520
       5491.8228       25032.221
       5491.8395       25240.254
       5491.8562       25188.342
       5491.8728       25324.008
       5491.8895       24710.695
       5491.9062       23916.232
       5491.9229       22684.563
       5491.9396       20866.422
       5491.9562       19200.248
       5491.9729       17919.555
       5491.9896       18241.023
       5492.0062       18795.061
       5492.0229       20498.250
       5492.0396       21864.234
       5492.0563       23833.773
       5492.0729       24722.135
       5492.0896       25087.771
       5492.1063       25458.639
       5492.1229       25584.975
       5492.1396       25364.922
       5492.1562       25268.795
       5492.1729       25581.609
       5492.1896       25725.236
       5492.2062       25682.934
       5492.2229       25850.008
       5492.2395       25960.002
       5492.2562       25586.006
       5492.2728       25682.682
       5492.2895       25814.785
       5492.3061       25904.084
       5492.3228       25738.891
       5492.3394       26056.395
       5492.3561       26051.555
       5492.3727       26411.076
       5492.3894       26226.463
       5492.4060       26290.223
       5492.4227       26064.330
       5492.4393       25174.410
       5492.4560       24689.807
       5492.4726       23285.410
       5492.4892       21790.770
       5492.5059       20452.510
       5492.5225       19873.186
       5492.5391       20333.410
       5492.5558       21257.084
       5492.5724       22626.012
       5492.5890       23825.670
       5492.6057       24880.742
       5492.6223       25478.084
       5492.6389       25505.189
       5492.6555       25517.031
       5492.6722       25514.295
       5492.6888       25628.014
       5492.7054       25753.785
       5492.7220       26105.795
       5492.7387       26181.977
       5492.7553       26224.461
       5492.7719       26529.006
       5492.7885       26710.418
       5492.8051       26455.115
       5492.8217       26699.070
       5492.8384       26970.697
       5492.8550       26916.660
       5492.8716       26750.791
       5492.8882       27253.307
       5492.9048       26800.520
       5492.9214       27127.533
       5492.9380       27062.885
       5492.9546       27233.305
       5492.9712       27215.957
       5492.9878       27112.813
       5493.0044       26899.627
       5493.0210       27261.926
       5493.0376       27152.412
       5493.0542       27102.680
       5493.0708       27054.301
       5493.0874       26962.502
       5493.1040       27044.975
       5493.1206       27099.652
       5493.1372       27406.086
       5493.1538       27571.607
       5493.1704       27451.703
       5493.1870       27444.146
       5493.2035       27421.418
       5493.2201       27332.957
       5493.2367       27617.484
       5493.2533       27605.471
       5493.2699       27885.607
       5493.2865       28024.936
       5493.3030       28165.762
       5493.3196       27938.830
       5493.3362       28120.803
       5493.3528       28186.781
       5493.3694       28138.293
       5493.3859       28030.213
       5493.4025       28252.141
       5493.4191       27977.850
       5493.4356       27978.307
       5493.4522       27774.311
       5493.4688       27593.264
       5493.4853       27642.699
       5493.5019       27727.551
       5493.5185       27515.023
       5493.5350       27867.057
       5493.5516       27570.268
       5493.5682       27344.717
       5493.5847       27053.967
       5493.6013       26272.801
       5493.6178       25449.129
       5493.6344       24383.094
       5493.6510       23655.775
       5493.6675       23204.732
       5493.6841       23590.658
       5493.7006       24684.682
       5493.7172       25788.814
       5493.7337       26686.670
       5493.7503       27469.650
       5493.7668       27883.732
       5493.7833       28250.309
       5493.7999       28850.463
       5493.8164       28666.145
       5493.8330       28658.574
       5493.8495       28885.260
       5493.8661       28768.504
       5493.8826       28514.939
       5493.8991       28668.818
       5493.9157       28658.520
       5493.9322       28367.820
       5493.9487       28270.342
       5493.9653       28141.797
       5493.9818       27718.699
       5493.9983       27292.891
       5494.0149       27372.723
       5494.0314       27250.916
       5494.0479       27680.678
       5494.0644       27610.928
       5494.0810       27894.264
       5494.0975       27745.541
       5494.1140       28103.600
       5494.1305       27915.447
       5494.1471       27789.250
       5494.1636       27738.521
       5494.1801       27577.729
       5494.1966       28216.387
       5494.2131       28418.313
       5494.2296       28749.328
       5494.2462       29174.729
       5494.2627       29337.084
       5494.2792       29237.023
       5494.2957       29410.520
       5494.3122       29533.195
       5494.3287       29351.531
       5494.3452       29542.354
       5494.3617       29362.174
       5494.3782       29782.617
       5494.3947       29604.037
       5494.4112       29713.527
       5494.4277       29630.002
       5494.4442       29618.225
       5494.4607       29666.453
       5494.4772       29804.766
       5494.4937       29539.402
       5494.5102       29889.172
       5494.5267       29430.326
       5494.5432       29575.254
       5494.5597       29609.660
       5494.5762       29626.174
       5494.5926       29554.031
       5494.6091       29738.342
       5494.6256       29290.443
       5494.6421       28870.307
       5494.6586       28337.545
       5494.6751       27151.041
       5494.6916       26746.475
       5494.7080       26008.828
       5494.7245       25819.746
       5494.7410       26812.740
       5494.7575       27624.082
       5494.7739       28172.201
       5494.7904       29066.082
       5494.8069       28989.650
       5494.8234       29495.547
       5494.8398       29399.396
       5494.8563       29668.299
       5494.8728       29384.598
       5494.8892       29510.229
       5494.9057       29332.293
       5494.9222       28948.887
       5494.9386       28770.486
       5494.9551       28612.436
       5494.9715       28500.846
       5494.9880       27867.129
       5495.0045       27050.695
       5495.0209       26020.459
       5495.0374       25445.275
       5495.0538       24201.441
       5495.0703       24230.813
       5495.0867       24700.445
       5495.1032       25284.598
       5495.1196       26022.381
       5495.1361       27287.611
       5495.1525       27352.807
       5495.1690       28069.541
       5495.1854       28874.873
       5495.2019       28795.566
       5495.2183       29072.086
       5495.2348       28427.961
       5495.2512       27155.432
       5495.2676       25530.898
       5495.2841       22813.980
       5495.3005       20396.783
       5495.3169       18376.480
       5495.3334       17860.508
       5495.3498       18692.611
       5495.3662       20587.863
       5495.3827       23772.834
       5495.3991       25682.863
       5495.4155       27519.018
       5495.4320       28629.824
       5495.4484       29081.779
       5495.4648       30145.637
       5495.4812       30237.615
       5495.4977       30887.143
       5495.5141       30433.996
       5495.5305       30592.465
       5495.5469       30376.859
       5495.5633       30046.607
       5495.5798       29252.621
       5495.5962       28013.109
       5495.6126       26954.791
       5495.6290       25847.096
       5495.6454       24569.941
       5495.6618       23608.938
       5495.6782       23598.713
       5495.6946       23582.158
       5495.7111       24044.242
       5495.7275       24716.818
       5495.7439       25944.533
       5495.7603       26818.115
       5495.7767       27734.096
       5495.7931       28679.740
       5495.8095       29200.986
       5495.8259       29581.076
       5495.8423       29878.826
       5495.8587       30079.813
       5495.8751       30564.238
       5495.8915       30823.105
       5495.9079       30771.688
       5495.9242       31196.885
       5495.9406       31198.582
       5495.9570       31206.453
       5495.9734       31404.617
       5495.9898       31530.188
       5496.0062       31670.287
       5496.0226       31732.178
       5496.0390       31630.643
       5496.0553       31809.873
       5496.0717       31988.805
       5496.0881       31667.283
       5496.1045       32046.430
       5496.1209       31760.393
       5496.1372       32008.582
       5496.1536       31499.090
       5496.1700       31648.602
       5496.1864       31529.283
       5496.2027       30804.979
       5496.2191       29816.828
       5496.2355       28588.674
       5496.2518       26155.605
       5496.2682       23927.488
       5496.2846       22243.463
       5496.3009       22255.709
       5496.3173       22753.982
       5496.3337       24318.924
       5496.3500       26928.895
       5496.3664       28855.369
       5496.3827       30622.053
       5496.3991       31509.750
       5496.4155       31632.238
       5496.4318       31911.834
       5496.4482       32265.484
       5496.4645       31891.664
       5496.4809       31341.518
       5496.4972       31066.957
       5496.5136       30950.590
       5496.5299       30890.689
       5496.5463       30694.488
       5496.5626       31136.588
       5496.5790       31538.801
       5496.5953       31901.438
       5496.6116       31800.545
       5496.6280       31616.590
       5496.6443       30769.129
       5496.6607       29337.693
       5496.6770       27642.773
       5496.6933       25914.961
       5496.7097       24882.670
       5496.7260       24970.117
       5496.7423       26429.820
       5496.7587       27839.047
       5496.7750       29573.867
       5496.7913       30838.980
       5496.8077       32369.051
       5496.8240       33022.523
       5496.8403       33056.547
       5496.8566       33628.785
       5496.8730       33725.281
       5496.8893       33716.773
       5496.9056       33609.879
       5496.9219       33736.820
       5496.9383       33606.855
       5496.9546       33749.852
       5496.9709       33949.574
       5496.9872       34050.551
       5497.0035       34043.855
       5497.0198       33890.121
       5497.0361       34166.508
       5497.0525       34055.941
       5497.0688       33983.066
       5497.0851       33961.816
       5497.1014       34193.266
       5497.1177       34191.258
       5497.1340       33763.863
       5497.1503       34583.164
       5497.1666       34162.488
       5497.1829       33984.012
       5497.1992       33966.863
       5497.2155       34418.746
       5497.2318       34004.391
       5497.2481       33966.434
       5497.2644       33605.227
       5497.2807       34082.715
       5497.2970       34028.449
       5497.3133       34235.652
       5497.3296       34263.148
       5497.3458       34219.645
       5497.3621       33850.945
       5497.3784       33796.387
       5497.3947       33425.332
       5497.4110       33456.992
       5497.4273       33340.945
       5497.4436       33174.160
       5497.4598       33334.383
       5497.4761       33379.801
       5497.4924       33174.398
       5497.5087       32863.699
       5497.5249       32701.012
       5497.5412       33108.340
       5497.5575       33384.117
       5497.5738       33907.781
       5497.5900       33922.035
       5497.6063       34288.895
       5497.6226       34472.602
       5497.6388       34686.480
       5497.6551       34532.191
       5497.6714       34426.367
       5497.6876       34289.723
       5497.7039       34070.832
       5497.7202       34355.301
       5497.7364       34103.711
       5497.7527       34031.977
       5497.7689       34271.090
       5497.7852       34608.594
       5497.8015       34921.570
       5497.8177       35118.543
       5497.8340       35221.438
       5497.8502       35086.496
       5497.8665       34766.445
       5497.8827       35325.004
       5497.8990       35183.016
       5497.9152       34973.289
       5497.9315       35069.172
       5497.9477       35063.379
       5497.9640       35119.102
       5497.9802       35239.324
       5497.9964       35225.219
       5498.0127       35315.539
       5498.0289       35371.539
       5498.0452       35374.004
       5498.0614       35080.703
       5498.0776       35163.988
       5498.0939       35250.781
       5498.1101       35509.008
       5498.1263       35459.301
       5498.1426       35666.309
       5498.1588       35797.813
       5498.1750       35568.805
       5498.1913       35474.656
       5498.2075       35612.992
       5498.2237       35672.391
       5498.2399       35356.301
       5498.2562       34865.852
       5498.2724       34455.941
       5498.2886       34359.176
       5498.3048       34161.699
       5498.3210       33630.766
       5498.3373       32714.869
       5498.3535       31980.559
       5498.3697       31045.713
       5498.3859       30525.590
       5498.4021       30789.656
       5498.4183       31286.766
       5498.4345       32240.424
       5498.4507       33079.133
       5498.4670       34228.395
       5498.4832       35245.906
       5498.4994       35612.469
       5498.5156       35651.418
       5498.5318       35835.449
       5498.5480       36051.199
       5498.5642       35558.965
       5498.5804       35617.926
       5498.5966       35070.238
       5498.6128       35109.070
       5498.6290       34940.168
       5498.6452       35099.250
       5498.6614       34937.266
       5498.6775       35355.617
       5498.6937       35803.520
       5498.7099       36134.996
       5498.7261       36120.270
       5498.7423       36320.504
       5498.7585       35991.297
       5498.7747       35687.051
       5498.7909       36071.449
       5498.8070       36159.980
       5498.8232       36296.277
       5498.8394       36439.258
       5498.8556       36360.031
       5498.8718       35996.734
       5498.8879       36020.941
       5498.9041       35686.742
       5498.9203       35261.320
       5498.9365       34904.426
       5498.9526       35025.203
       5498.9688       34713.641
       5498.9850       34640.988
       5499.0011       34596.449
       5499.0173       34711.684
       5499.0335       34905.637
       5499.0496       34911.090
       5499.0658       35176.859
       5499.0820       35514.523
       5499.0981       35369.918
       5499.1143       35580.926
       5499.1305       35166.055
       5499.1466       34671.910
       5499.1628       33929.824
       5499.1789       32972.727
       5499.1951       31610.705
       5499.2112       29977.029
       5499.2274       27975.117
       5499.2435       25859.059
       5499.2597       23406.900
       5499.2758       20293.076
       5499.2920       16802.752
       5499.3081       13234.916
       5499.3243       9923.6768
       5499.3404       8130.2114
       5499.3566       7218.6616
       5499.3727       7899.6719
       5499.3888       10069.353
       5499.4050       13904.385
       5499.4211       18900.051
       5499.4373       23710.914
       5499.4534       27851.160
       5499.4695       30761.734
       5499.4857       33109.766
       5499.5018       34519.273
       5499.5179       35262.840
       5499.5341       36307.121
       5499.5502       36580.613
       5499.5663       37173.168
       5499.5824       36937.109
