FILENAME: HD127334_2015-06-14T22-47-14.852_cb.spec.fits
       5482.4506       17712.588
       5482.4679       17871.908
       5482.4853       17595.209
       5482.5026       17291.227
       5482.5199       16719.871
       5482.5372       15994.296
       5482.5546       15356.397
       5482.5719       14339.248
       5482.5892       13633.679
       5482.6066       12516.277
       5482.6239       11732.605
       5482.6412       10601.029
       5482.6585       9218.1738
       5482.6758       8392.4258
       5482.6932       8359.7363
       5482.7105       9401.1416
       5482.7278       11101.649
       5482.7451       13370.267
       5482.7624       14967.567
       5482.7797       16473.752
       5482.7970       17042.881
       5482.8144       17686.197
       5482.8317       18081.787
       5482.8490       18171.049
       5482.8663       18269.367
       5482.8836       18452.092
       5482.9009       18274.082
       5482.9182       18357.656
       5482.9355       18381.820
       5482.9528       17970.658
       5482.9701       17308.100
       5482.9874       16218.076
       5483.0047       14618.747
       5483.0220       12795.048
       5483.0393       10424.376
       5483.0566       9256.4902
       5483.0739       8611.2217
       5483.0912       8810.4043
       5483.1085       9930.3613
       5483.1257       10877.575
       5483.1430       11624.021
       5483.1603       11660.326
       5483.1776       11719.111
       5483.1949       11139.315
       5483.2122       10127.857
       5483.2295       9469.5762
       5483.2467       8596.5537
       5483.2640       8699.1133
       5483.2813       9473.9258
       5483.2986       10973.624
       5483.3158       13133.591
       5483.3331       15229.648
       5483.3504       17051.842
       5483.3677       17822.516
       5483.3849       18659.100
       5483.4022       18891.402
       5483.4195       19272.908
       5483.4367       19653.457
       5483.4540       19138.664
       5483.4713       19533.205
       5483.4885       19138.117
       5483.5058       19120.738
       5483.5231       18962.055
       5483.5403       18885.799
       5483.5576       18607.559
       5483.5748       18596.797
       5483.5921       18573.162
       5483.6094       18693.639
       5483.6266       18362.545
       5483.6439       17572.113
       5483.6611       16832.830
       5483.6784       16181.241
       5483.6956       15635.913
       5483.7129       16368.648
       5483.7301       16728.586
       5483.7474       17634.068
       5483.7646       18104.941
       5483.7819       18395.654
       5483.7991       18605.373
       5483.8163       18915.051
       5483.8336       18887.063
       5483.8508       19408.785
       5483.8681       19539.883
       5483.8853       19966.275
       5483.9025       19843.791
       5483.9198       20216.123
       5483.9370       20167.807
       5483.9542       20300.912
       5483.9715       20375.020
       5483.9887       20330.492
       5484.0059       20155.914
       5484.0232       19885.707
       5484.0404       19947.305
       5484.0576       19990.613
       5484.0748       19837.344
       5484.0921       19971.852
       5484.1093       20006.695
       5484.1265       20051.373
       5484.1437       20372.930
       5484.1609       20512.268
       5484.1781       20660.770
       5484.1954       20887.219
       5484.2126       20659.373
       5484.2298       20778.127
       5484.2470       20644.689
       5484.2642       20700.781
       5484.2814       20376.871
       5484.2986       20744.385
       5484.3158       20278.953
       5484.3331       20011.953
       5484.3503       20165.469
       5484.3675       19942.930
       5484.3847       19829.928
       5484.4019       19609.959
       5484.4191       19911.779
       5484.4363       20096.316
       5484.4535       20404.881
       5484.4707       20397.930
       5484.4879       20798.293
       5484.5051       20630.875
       5484.5222       20915.170
       5484.5394       21211.863
       5484.5566       21023.066
       5484.5738       21323.012
       5484.5910       21522.799
       5484.6082       21711.604
       5484.6254       21520.660
       5484.6426       21443.520
       5484.6598       21527.658
       5484.6769       21738.750
       5484.6941       21870.947
       5484.7113       21811.969
       5484.7285       21626.641
       5484.7457       21643.971
       5484.7628       21671.982
       5484.7800       21466.662
       5484.7972       21232.883
       5484.8144       21000.695
       5484.8315       20453.701
       5484.8487       18919.428
       5484.8659       17564.689
       5484.8830       14965.794
       5484.9002       12904.110
       5484.9174       11597.324
       5484.9345       11654.236
       5484.9517       12979.422
       5484.9689       15091.644
       5484.9860       16971.705
       5485.0032       19211.803
       5485.0203       20413.285
       5485.0375       20932.400
       5485.0547       20970.168
       5485.0718       20545.713
       5485.0890       18820.932
       5485.1061       17210.443
       5485.1233       15193.562
       5485.1404       13302.129
       5485.1576       12169.917
       5485.1747       11567.406
       5485.1919       11771.129
       5485.2090       12551.682
       5485.2262       14015.086
       5485.2433       15737.455
       5485.2605       17887.033
       5485.2776       19871.973
       5485.2947       20995.158
       5485.3119       21959.047
       5485.3290       22768.107
       5485.3462       22456.121
       5485.3633       22903.104
       5485.3804       23038.789
       5485.3976       22766.381
       5485.4147       22883.721
       5485.4318       22892.611
       5485.4489       22263.201
       5485.4661       22990.844
       5485.4832       22642.027
       5485.5003       22633.885
       5485.5175       22620.770
       5485.5346       22825.271
       5485.5517       22517.109
       5485.5688       22677.164
       5485.5859       22933.566
       5485.6031       23114.861
       5485.6202       22885.773
       5485.6373       23110.818
       5485.6544       22455.037
       5485.6715       22216.479
       5485.6886       22200.639
       5485.7058       22058.506
       5485.7229       21794.127
       5485.7400       21903.514
       5485.7571       22021.650
       5485.7742       22177.867
       5485.7913       22187.482
       5485.8084       22354.568
       5485.8255       22214.969
       5485.8426       22430.701
       5485.8597       22260.377
       5485.8768       22613.277
       5485.8939       22944.779
       5485.9110       23113.395
       5485.9281       23504.508
       5485.9452       23967.570
       5485.9623       24160.020
       5485.9794       24161.506
       5485.9965       24625.152
       5486.0136       24287.537
       5486.0307       24203.701
       5486.0478       24548.334
       5486.0648       24651.016
       5486.0819       24716.219
       5486.0990       24552.172
       5486.1161       24398.600
       5486.1332       24651.895
       5486.1503       24740.789
       5486.1673       24547.984
       5486.1844       24582.598
       5486.2015       24311.992
       5486.2186       24809.375
       5486.2357       24752.379
       5486.2527       24857.768
       5486.2698       24946.531
       5486.2869       25261.053
       5486.3039       25007.250
       5486.3210       24651.396
       5486.3381       25346.664
       5486.3551       25026.715
       5486.3722       24648.141
       5486.3893       24584.586
       5486.4063       24309.807
       5486.4234       24307.225
       5486.4405       24121.920
       5486.4575       23937.885
       5486.4746       24295.578
       5486.4916       24262.863
       5486.5087       24843.387
       5486.5258       24864.254
       5486.5428       25048.982
       5486.5599       25231.986
       5486.5769       25259.896
       5486.5940       25099.844
       5486.6110       25109.820
       5486.6281       25280.592
       5486.6451       25124.518
       5486.6622       25192.766
       5486.6792       25411.602
       5486.6962       25696.383
       5486.7133       25850.393
       5486.7303       25917.000
       5486.7474       25775.148
       5486.7644       25816.555
       5486.7815       25488.760
       5486.7985       25789.367
       5486.8155       25701.291
       5486.8326       25725.037
       5486.8496       26025.400
       5486.8666       25952.373
       5486.8837       25906.080
       5486.9007       26091.328
       5486.9177       26096.961
       5486.9347       26190.439
       5486.9518       26391.512
       5486.9688       26662.576
       5486.9858       26496.129
       5487.0028       26580.023
       5487.0199       26529.096
       5487.0369       26598.641
       5487.0539       26545.941
       5487.0709       26411.670
       5487.0879       26549.953
       5487.1049       26625.746
       5487.1220       26369.627
       5487.1390       26939.576
       5487.1560       26695.105
       5487.1730       26908.250
       5487.1900       26830.477
       5487.2070       26586.410
       5487.2240       27104.781
       5487.2410       27085.666
       5487.2580       27166.400
       5487.2750       27013.268
       5487.2920       26430.619
       5487.3090       26339.320
       5487.3260       25931.742
       5487.3430       25923.549
       5487.3600       25645.393
       5487.3770       25776.361
       5487.3940       25635.412
       5487.4110       26077.258
       5487.4280       26275.797
       5487.4450       26473.332
       5487.4620       26677.096
       5487.4790       26342.367
       5487.4960       26314.266
       5487.5130       26248.053
       5487.5300       26341.572
       5487.5469       26285.783
       5487.5639       26073.232
       5487.5809       26204.943
       5487.5979       26149.424
       5487.6149       26226.885
       5487.6318       25995.227
       5487.6488       26437.063
       5487.6658       26909.258
       5487.6828       27540.109
       5487.6997       27514.496
       5487.7167       28090.693
       5487.7337       28129.766
       5487.7507       28013.250
       5487.7676       28378.504
       5487.7846       28058.219
       5487.8016       28067.600
       5487.8185       28306.627
       5487.8355       28272.678
       5487.8525       28583.574
       5487.8694       28426.801
       5487.8864       28141.594
       5487.9033       28221.566
       5487.9203       27999.670
       5487.9373       28158.877
       5487.9542       27904.213
       5487.9712       27962.650
       5487.9881       28417.682
       5488.0051       28533.713
       5488.0220       28651.123
       5488.0390       28644.139
       5488.0559       28813.701
       5488.0729       28796.549
       5488.0898       29117.098
       5488.1068       29130.998
       5488.1237       28876.033
       5488.1407       29118.281
       5488.1576       29212.668
       5488.1745       29243.158
       5488.1915       29475.090
       5488.2084       29403.621
       5488.2254       28880.781
       5488.2423       29138.961
       5488.2592       28930.012
       5488.2762       29124.965
       5488.2931       28865.699
       5488.3100       28618.658
       5488.3270       28747.217
       5488.3439       28660.061
       5488.3608       29230.557
       5488.3777       28791.658
       5488.3947       29190.900
       5488.4116       29308.635
       5488.4285       28961.186
       5488.4454       29110.783
       5488.4624       29345.096
       5488.4793       29186.514
       5488.4962       28862.445
       5488.5131       29012.373
       5488.5300       28917.473
       5488.5470       29146.588
       5488.5639       29031.705
       5488.5808       28902.449
       5488.5977       29183.654
       5488.6146       29276.873
       5488.6315       29487.176
       5488.6484       30055.871
       5488.6653       29385.586
       5488.6822       29478.137
       5488.6991       29288.080
       5488.7160       29105.721
       5488.7329       29140.525
       5488.7498       28858.086
       5488.7667       28496.871
       5488.7836       28742.719
       5488.8005       28094.977
       5488.8174       28083.979
       5488.8343       28465.465
       5488.8512       28125.078
       5488.8681       28325.941
       5488.8850       27446.018
       5488.9019       25929.289
       5488.9188       24153.295
       5488.9357       21625.033
       5488.9526       19542.254
       5488.9695       18450.572
       5488.9863       19052.613
       5489.0032       20687.807
       5489.0201       23227.184
       5489.0370       25290.473
       5489.0539       27309.555
       5489.0707       28467.611
       5489.0876       29374.766
       5489.1045       29876.246
       5489.1214       30613.545
       5489.1382       30561.691
       5489.1551       30742.852
       5489.1720       30578.645
       5489.1889       30706.484
       5489.2057       30559.912
       5489.2226       30685.920
       5489.2395       29758.598
       5489.2563       28791.258
       5489.2732       26725.535
       5489.2901       24986.826
       5489.3069       23517.096
       5489.3238       22341.980
       5489.3406       22046.361
       5489.3575       22503.506
       5489.3744       23520.516
       5489.3912       25153.707
       5489.4081       25810.770
       5489.4249       26902.924
       5489.4418       27098.844
       5489.4586       25998.475
       5489.4755       24784.873
       5489.4923       22287.350
       5489.5092       19504.355
       5489.5260       16548.730
       5489.5429       13308.586
       5489.5597       11313.690
       5489.5766       10495.732
       5489.5934       11596.917
       5489.6102       14087.693
       5489.6271       17654.621
       5489.6439       21386.740
       5489.6608       24388.646
       5489.6776       26382.805
       5489.6944       27516.645
       5489.7113       28525.549
       5489.7281       28054.145
       5489.7449       28664.578
       5489.7618       28874.977
       5489.7786       29220.686
       5489.7954       30101.449
       5489.8122       30419.057
       5489.8291       31153.023
       5489.8459       31275.484
       5489.8627       31585.465
       5489.8795       31008.227
       5489.8964       30445.377
       5489.9132       29590.178
       5489.9300       28258.008
       5489.9468       27308.506
       5489.9636       25755.898
       5489.9804       25248.045
       5489.9973       25226.984
       5490.0141       25348.109
       5490.0309       26399.180
       5490.0477       28303.674
       5490.0645       29528.559
       5490.0813       30509.275
       5490.0981       31339.559
       5490.1149       31916.666
       5490.1317       32194.994
       5490.1485       32534.395
       5490.1653       32249.881
       5490.1821       32586.910
       5490.1989       32239.174
       5490.2157       32471.910
       5490.2325       32463.922
       5490.2493       33058.320
       5490.2661       32662.762
       5490.2829       32833.035
       5490.2997       32686.412
       5490.3165       33215.105
       5490.3333       33159.359
       5490.3501       32942.375
       5490.3669       33487.141
       5490.3836       33571.801
       5490.4004       33771.105
       5490.4172       33443.969
       5490.4340       33742.254
       5490.4508       34010.930
       5490.4676       34071.340
       5490.4843       33970.270
       5490.5011       33895.949
       5490.5179       33769.699
       5490.5347       33775.891
       5490.5514       34002.172
       5490.5682       33756.352
       5490.5850       34023.215
       5490.6018       33376.859
       5490.6185       33737.598
       5490.6353       33413.809
       5490.6521       33600.523
       5490.6688       32960.711
       5490.6856       32715.848
       5490.7024       32482.713
       5490.7191       31539.279
       5490.7359       31007.551
       5490.7526       29639.146
       5490.7694       29304.383
       5490.7862       28858.203
       5490.8029       28476.949
       5490.8197       29158.482
       5490.8364       29810.107
       5490.8532       30708.572
       5490.8699       31890.557
       5490.8867       32185.563
       5490.9034       32538.305
       5490.9202       33529.656
       5490.9369       33501.426
       5490.9537       33759.207
       5490.9704       33847.504
       5490.9872       34489.969
       5491.0039       34206.980
       5491.0207       34691.547
       5491.0374       34563.902
       5491.0541       34867.445
       5491.0709       34791.613
       5491.0876       34998.246
       5491.1043       35339.766
       5491.1211       34972.547
       5491.1378       35639.117
       5491.1546       35409.109
       5491.1713       35312.727
       5491.1880       35236.805
       5491.2047       35636.988
       5491.2215       35529.945
       5491.2382       35426.035
       5491.2549       35515.246
       5491.2716       36080.148
       5491.2884       36064.414
       5491.3051       35917.633
       5491.3218       35480.449
       5491.3385       35846.168
       5491.3552       35449.742
       5491.3720       34913.871
       5491.3887       34776.191
       5491.4054       34561.266
       5491.4221       34544.695
       5491.4388       33808.086
       5491.4555       33610.891
       5491.4722       33012.375
       5491.4889       32321.291
       5491.5057       32375.496
       5491.5224       33081.223
       5491.5391       33698.637
       5491.5558       33989.813
       5491.5725       34026.016
       5491.5892       34210.715
       5491.6059       33688.277
       5491.6226       32785.605
       5491.6393       31624.967
       5491.6560       30384.156
       5491.6727       29691.871
       5491.6894       29557.066
       5491.7061       30890.861
       5491.7227       32278.215
       5491.7394       33548.383
       5491.7561       35006.984
       5491.7728       35603.285
       5491.7895       35900.730
       5491.8062       36385.586
       5491.8229       36488.207
       5491.8396       36589.000
       5491.8562       36871.875
       5491.8729       36900.188
       5491.8896       35517.777
       5491.9063       34720.473
       5491.9230       32812.117
       5491.9396       29960.344
       5491.9563       27253.537
       5491.9730       26257.994
       5491.9897       26529.859
       5492.0063       28051.729
       5492.0230       30843.305
       5492.0397       33108.246
       5492.0563       35010.070
       5492.0730       36294.281
       5492.0897       37131.379
       5492.1063       37064.609
       5492.1230       37169.078
       5492.1397       37224.848
       5492.1563       37471.500
       5492.1730       37587.688
       5492.1896       37878.164
       5492.2063       37651.359
       5492.2230       38104.465
       5492.2396       37961.535
       5492.2563       37797.113
       5492.2729       37624.172
       5492.2896       38160.273
       5492.3062       37702.379
       5492.3229       37865.066
       5492.3395       37938.035
       5492.3562       38249.227
       5492.3728       38583.063
       5492.3895       38457.617
       5492.4061       38594.871
       5492.4228       37976.086
       5492.4394       37031.246
       5492.4560       35526.074
       5492.4727       33457.914
       5492.4893       31491.961
       5492.5059       29640.166
       5492.5226       29199.119
       5492.5392       29853.748
       5492.5558       31684.424
       5492.5725       33714.656
       5492.5891       35281.145
       5492.6057       36852.734
       5492.6224       36966.055
       5492.6390       37538.691
       5492.6556       37662.191
       5492.6722       37146.512
       5492.6889       37343.230
       5492.7055       37769.844
       5492.7221       38082.117
       5492.7387       38375.824
       5492.7554       38754.039
       5492.7720       38930.391
       5492.7886       38879.387
       5492.8052       39407.945
       5492.8218       39619.141
       5492.8384       39122.348
       5492.8550       39750.949
       5492.8717       39701.660
       5492.8883       39523.336
       5492.9049       39858.730
       5492.9215       39840.273
       5492.9381       39590.078
       5492.9547       39769.992
       5492.9713       39930.109
       5492.9879       39778.027
       5493.0045       40034.551
       5493.0211       39745.160
       5493.0377       39733.652
       5493.0543       39455.105
       5493.0709       39537.203
       5493.0875       39801.246
       5493.1041       39711.301
       5493.1207       39914.926
       5493.1373       39894.750
       5493.1539       40343.172
       5493.1704       40167.066
       5493.1870       40136.492
       5493.2036       40446.051
       5493.2202       40948.469
       5493.2368       40809.617
       5493.2534       40779.012
       5493.2700       40930.383
       5493.2865       41530.871
       5493.3031       41449.625
       5493.3197       41144.523
       5493.3363       41116.363
       5493.3529       41011.199
       5493.3694       41261.793
       5493.3860       41166.055
       5493.4026       41066.660
       5493.4191       41105.043
       5493.4357       40771.273
       5493.4523       40833.266
       5493.4689       40503.207
       5493.4854       40465.910
       5493.5020       40564.461
       5493.5186       40369.602
       5493.5351       40617.934
       5493.5517       40532.051
       5493.5682       40184.414
       5493.5848       39358.590
       5493.6014       37905.281
       5493.6179       36591.914
       5493.6345       35232.234
       5493.6510       34547.473
       5493.6676       34285.879
       5493.6841       35145.754
       5493.7007       36385.441
       5493.7172       38268.941
       5493.7338       39738.750
       5493.7503       40570.551
       5493.7669       41183.957
       5493.7834       41599.020
       5493.8000       42045.676
       5493.8165       42123.051
       5493.8331       42355.008
       5493.8496       42211.867
       5493.8661       42027.438
       5493.8827       42066.809
       5493.8992       41643.375
       5493.9157       42022.391
       5493.9323       41441.965
       5493.9488       41112.313
       5493.9654       40768.078
       5493.9819       40152.234
       5493.9984       40371.676
       5494.0149       40057.129
       5494.0315       40276.738
       5494.0480       40131.957
       5494.0645       39997.949
       5494.0810       40703.914
       5494.0976       40815.258
       5494.1141       41408.070
       5494.1306       40856.633
       5494.1471       41043.590
       5494.1637       41083.254
       5494.1802       41186.000
       5494.1967       41882.816
       5494.2132       42126.902
       5494.2297       42430.078
       5494.2462       42999.879
       5494.2627       42818.781
       5494.2792       42757.469
       5494.2958       43017.184
       5494.3123       43633.930
       5494.3288       43159.480
       5494.3453       43142.020
       5494.3618       43659.027
       5494.3783       43145.891
       5494.3948       43497.234
       5494.4113       43511.617
       5494.4278       43291.672
       5494.4443       43236.605
       5494.4608       43127.629
       5494.4773       43685.188
       5494.4938       43661.254
       5494.5103       43350.477
       5494.5268       43256.887
       5494.5433       43475.117
       5494.5597       43837.621
       5494.5762       43009.059
       5494.5927       43108.270
       5494.6092       43155.094
       5494.6257       43136.055
       5494.6422       42025.148
       5494.6587       41509.684
       5494.6751       39997.164
       5494.6916       38577.809
       5494.7081       38154.441
       5494.7246       38506.180
       5494.7411       39217.715
       5494.7575       40511.367
       5494.7740       41726.125
       5494.7905       42391.371
       5494.8070       42933.527
       5494.8234       43266.895
       5494.8399       43576.320
       5494.8564       43223.555
       5494.8728       43569.668
       5494.8893       43353.699
       5494.9058       42683.113
       5494.9222       42498.516
       5494.9387       41771.762
       5494.9552       42277.320
       5494.9716       41559.648
       5494.9881       40553.781
       5495.0045       39060.516
       5495.0210       38063.688
       5495.0374       36291.445
       5495.0539       35608.742
       5495.0704       35808.996
       5495.0868       36350.215
       5495.1033       37762.008
       5495.1197       38768.809
       5495.1362       39785.184
       5495.1526       40688.660
       5495.1691       41310.500
       5495.1855       41860.805
       5495.2019       42231.738
       5495.2184       41909.945
       5495.2348       40875.215
       5495.2513       39441.582
       5495.2677       36598.434
       5495.2841       32744.678
       5495.3006       29085.002
       5495.3170       26534.457
       5495.3335       26209.834
       5495.3499       27942.650
       5495.3663       31578.211
       5495.3827       34871.465
       5495.3992       38400.109
       5495.4156       40736.852
       5495.4320       42471.852
       5495.4485       43791.949
       5495.4649       43831.633
       5495.4813       44548.188
       5495.4977       45092.777
       5495.5142       45020.586
       5495.5306       44682.047
       5495.5470       44388.750
       5495.5634       43740.949
       5495.5798       42573.605
       5495.5962       41029.199
       5495.6127       38953.023
       5495.6291       36907.699
       5495.6455       35351.492
       5495.6619       34609.211
       5495.6783       34199.629
       5495.6947       34520.277
       5495.7111       35064.246
       5495.7275       36465.785
       5495.7439       38129.219
       5495.7603       39897.465
       5495.7767       41227.012
       5495.7931       41886.477
       5495.8095       42847.371
       5495.8259       43482.895
       5495.8423       43607.027
       5495.8587       44810.859
       5495.8751       44693.391
       5495.8915       45279.504
       5495.9079       45341.477
       5495.9243       45782.543
       5495.9407       45997.570
       5495.9571       45754.645
       5495.9735       45778.883
       5495.9899       46177.254
       5496.0063       46365.781
       5496.0226       46200.551
       5496.0390       46675.938
       5496.0554       46535.715
       5496.0718       46524.246
       5496.0882       47050.219
       5496.1046       46593.641
       5496.1209       46477.148
       5496.1373       46690.867
       5496.1537       46081.004
       5496.1701       46036.266
       5496.1864       45770.207
       5496.2028       45365.477
       5496.2192       43440.516
       5496.2355       40657.227
       5496.2519       37275.875
       5496.2683       33973.789
       5496.2846       32473.537
       5496.3010       31918.428
       5496.3174       34446.055
       5496.3337       36869.316
       5496.3501       40270.957
       5496.3665       42891.266
       5496.3828       44898.754
       5496.3992       46007.449
       5496.4155       46729.285
       5496.4319       46968.035
       5496.4482       46830.223
       5496.4646       46932.438
       5496.4809       46124.008
       5496.4973       45555.805
       5496.5136       45480.020
       5496.5300       45369.617
       5496.5463       45715.922
       5496.5627       45781.094
       5496.5790       46013.746
       5496.5954       46469.270
       5496.6117       46614.199
       5496.6281       45311.746
       5496.6444       44192.727
       5496.6607       42100.586
       5496.6771       39819.395
       5496.6934       37090.367
       5496.7098       36166.441
       5496.7261       36876.152
       5496.7424       39308.727
       5496.7588       41739.070
       5496.7751       44250.098
       5496.7914       46370.582
       5496.8077       47241.668
       5496.8241       48189.621
       5496.8404       48730.176
       5496.8567       48912.438
       5496.8730       49300.527
       5496.8894       49483.785
       5496.9057       49251.277
       5496.9220       49331.426
       5496.9383       49326.906
       5496.9546       49191.605
       5496.9710       49540.785
       5496.9873       49768.230
       5497.0036       49768.969
       5497.0199       49954.566
       5497.0362       49565.773
       5497.0525       50009.586
       5497.0688       49975.020
       5497.0851       49797.398
       5497.1014       50166.051
       5497.1178       50070.457
       5497.1341       49948.906
       5497.1504       49923.855
       5497.1667       50110.555
       5497.1830       49659.805
       5497.1993       49558.793
       5497.2156       50000.355
       5497.2319       49413.797
       5497.2482       49425.617
       5497.2645       50260.605
       5497.2807       49837.336
       5497.2970       49613.996
       5497.3133       49928.301
       5497.3296       49571.777
       5497.3459       49561.500
       5497.3622       49647.750
       5497.3785       49536.316
       5497.3948       48891.441
       5497.4111       48844.832
       5497.4273       49043.152
       5497.4436       48719.707
       5497.4599       48594.055
       5497.4762       48296.863
       5497.4925       47888.766
       5497.5087       48024.500
       5497.5250       48520.191
       5497.5413       48801.285
       5497.5576       48732.738
       5497.5738       49315.703
       5497.5901       50134.461
       5497.6064       50513.664
       5497.6227       50355.434
       5497.6389       50849.871
       5497.6552       50400.883
       5497.6715       50451.359
       5497.6877       50284.027
       5497.7040       49658.707
       5497.7202       49839.660
       5497.7365       49909.336
       5497.7528       50365.020
       5497.7690       50830.289
       5497.7853       50923.434
       5497.8015       50833.645
       5497.8178       50865.055
       5497.8340       51436.660
       5497.8503       51123.738
       5497.8665       51547.172
       5497.8828       51586.480
       5497.8990       51228.223
       5497.9153       51335.715
       5497.9315       50974.766
       5497.9478       51583.758
       5497.9640       51430.500
       5497.9803       51788.105
       5497.9965       52026.195
       5498.0128       51860.906
       5498.0290       51731.996
       5498.0452       51910.277
       5498.0615       51738.730
       5498.0777       51939.398
       5498.0939       51672.887
       5498.1102       51831.871
       5498.1264       52067.418
       5498.1426       52111.285
       5498.1589       52068.098
       5498.1751       51448.887
       5498.1913       51746.039
       5498.2076       52015.109
       5498.2238       51877.250
       5498.2400       50971.848
       5498.2562       51244.176
       5498.2725       50625.563
       5498.2887       49966.590
       5498.3049       49434.629
       5498.3211       49314.941
       5498.3373       47577.113
       5498.3535       46381.930
       5498.3698       45202.789
       5498.3860       44801.844
       5498.4022       45076.480
       5498.4184       46145.594
       5498.4346       47773.789
       5498.4508       49454.281
       5498.4670       50482.586
       5498.4832       51536.602
       5498.4994       52217.969
       5498.5156       52288.320
       5498.5318       52887.559
       5498.5480       52259.066
       5498.5642       52149.414
       5498.5804       51719.313
       5498.5966       51094.391
       5498.6128       50949.785
       5498.6290       51271.449
       5498.6452       51921.359
       5498.6614       51891.527
       5498.6776       52362.766
       5498.6938       52286.977
       5498.7100       52570.410
       5498.7262       52716.551
       5498.7424       52986.957
       5498.7586       52422.656
       5498.7748       52629.695
       5498.7909       52947.871
       5498.8071       53414.660
       5498.8233       53364.539
       5498.8395       53620.621
       5498.8557       53426.891
       5498.8718       53519.688
       5498.8880       52742.270
       5498.9042       52607.012
       5498.9204       51881.133
       5498.9365       51246.984
       5498.9527       50924.859
       5498.9689       50906.969
       5498.9851       50834.699
       5499.0012       50846.988
       5499.0174       50575.754
       5499.0336       50960.816
       5499.0497       50863.520
       5499.0659       51676.621
       5499.0820       51696.793
       5499.0982       52323.789
       5499.1144       52410.980
       5499.1305       51894.965
       5499.1467       50861.195
       5499.1628       49639.711
       5499.1790       47676.711
       5499.1952       45384.781
       5499.2113       43178.742
       5499.2275       39823.059
       5499.2436       37170.750
       5499.2598       33186.977
       5499.2759       28592.676
       5499.2921       23052.410
       5499.3082       17617.678
       5499.3243       13524.502
       5499.3405       11416.451
       5499.3566       10544.487
       5499.3728       12060.972
       5499.3889       16099.794
       5499.4051       22362.672
       5499.4212       29868.383
       5499.4373       36948.078
       5499.4535       42412.344
       5499.4696       46427.414
       5499.4857       48952.473
       5499.5019       50940.684
       5499.5180       52241.484
       5499.5341       52893.805
       5499.5503       53466.070
       5499.5664       54147.246
       5499.5825       54108.809
       5499.5986       54943.699
       5499.6148       55083.879
       5499.6309       55400.551
