FILENAME: HD127334_2015-06-12T23-02-23.126_cb.spec.fits
       5482.4504       16252.756
       5482.4677       16366.114
       5482.4850       16252.061
       5482.5024       15732.369
       5482.5197       15323.922
       5482.5370       14290.557
       5482.5544       13802.526
       5482.5717       13054.455
       5482.5890       12248.331
       5482.6063       11403.461
       5482.6237       10391.188
       5482.6410       9179.3281
       5482.6583       8182.3760
       5482.6756       7540.7466
       5482.6929       7756.7012
       5482.7103       8906.6660
       5482.7276       10672.373
       5482.7449       12772.468
       5482.7622       14104.175
       5482.7795       15239.143
       5482.7968       15922.213
       5482.8141       16401.371
       5482.8315       16570.291
       5482.8488       16591.854
       5482.8661       16965.453
       5482.8834       17005.646
       5482.9007       16917.682
       5482.9180       16729.584
       5482.9353       16541.426
       5482.9526       16459.529
       5482.9699       15650.318
       5482.9872       14555.354
       5483.0045       13048.731
       5483.0218       11100.206
       5483.0391       9274.0801
       5483.0564       8170.8091
       5483.0737       7913.6426
       5483.0910       8393.8105
       5483.1083       9381.9385
       5483.1255       10278.901
       5483.1428       10631.388
       5483.1601       11037.027
       5483.1774       10404.331
       5483.1947       10249.076
       5483.2120       9180.9414
       5483.2293       8403.1895
       5483.2465       7858.2036
       5483.2638       8017.5132
       5483.2811       8902.9834
       5483.2984       10576.395
       5483.3157       12346.095
       5483.3329       14227.637
       5483.3502       15688.044
       5483.3675       16519.205
       5483.3847       17220.539
       5483.4020       17356.184
       5483.4193       17726.525
       5483.4366       18035.631
       5483.4538       17724.842
       5483.4711       17768.193
       5483.4884       17782.396
       5483.5056       17362.697
       5483.5229       16952.951
       5483.5401       17277.566
       5483.5574       17026.119
       5483.5747       17247.760
       5483.5919       17011.820
       5483.6092       17087.283
       5483.6264       16518.604
       5483.6437       16033.948
       5483.6609       15529.128
       5483.6782       14791.196
       5483.6954       14612.575
       5483.7127       15236.405
       5483.7299       15508.042
       5483.7472       16355.930
       5483.7644       16645.201
       5483.7817       16940.912
       5483.7989       17480.088
       5483.8162       17176.813
       5483.8334       17593.287
       5483.8506       17905.898
       5483.8679       18207.064
       5483.8851       18156.721
       5483.9024       18354.545
       5483.9196       18461.258
       5483.9368       18409.311
       5483.9541       18701.430
       5483.9713       18577.719
       5483.9885       18357.430
       5484.0058       18346.598
       5484.0230       18367.279
       5484.0402       18260.742
       5484.0574       18125.377
       5484.0747       18329.254
       5484.0919       18220.789
       5484.1091       18255.865
       5484.1263       18664.271
       5484.1435       18545.811
       5484.1608       18651.945
       5484.1780       19143.207
       5484.1952       18777.430
       5484.2124       18983.449
       5484.2296       18894.439
       5484.2468       18860.869
       5484.2641       18747.584
       5484.2813       18732.455
       5484.2985       18658.734
       5484.3157       18614.678
       5484.3329       18648.283
       5484.3501       18412.529
       5484.3673       18141.889
       5484.3845       18082.430
       5484.4017       17880.654
       5484.4189       18304.592
       5484.4361       18401.688
       5484.4533       18751.799
       5484.4705       18828.227
       5484.4877       18825.607
       5484.5049       19146.523
       5484.5221       19407.955
       5484.5393       19502.232
       5484.5565       19893.984
       5484.5737       19471.129
       5484.5909       19596.285
       5484.6080       19669.588
       5484.6252       19790.609
       5484.6424       20006.168
       5484.6596       19788.902
       5484.6768       19963.482
       5484.6940       19961.217
       5484.7111       20148.781
       5484.7283       20107.752
       5484.7455       19817.277
       5484.7627       19880.342
       5484.7799       19664.959
       5484.7970       19522.063
       5484.8142       19349.758
       5484.8314       18347.992
       5484.8486       16994.830
       5484.8657       15320.390
       5484.8829       13271.990
       5484.9001       11420.046
       5484.9172       10730.496
       5484.9344       10916.354
       5484.9516       11989.196
       5484.9687       14417.587
       5484.9859       16171.237
       5485.0030       17624.502
       5485.0202       18757.775
       5485.0374       19185.818
       5485.0545       19025.924
       5485.0717       18684.668
       5485.0888       17201.498
       5485.1060       15200.183
       5485.1231       13490.215
       5485.1403       11836.730
       5485.1574       10960.790
       5485.1746       10724.277
       5485.1917       10799.158
       5485.2089       11584.369
       5485.2260       13211.008
       5485.2432       14957.848
       5485.2603       16829.053
       5485.2775       18630.615
       5485.2946       19474.158
       5485.3117       20226.469
       5485.3289       20484.799
       5485.3460       20920.887
       5485.3632       20775.260
       5485.3803       20918.842
       5485.3974       20966.068
       5485.4146       21157.758
       5485.4317       21079.840
       5485.4488       20930.045
       5485.4660       21030.422
       5485.4831       20909.398
       5485.5002       20658.686
       5485.5173       20753.203
       5485.5345       20968.748
       5485.5516       21145.834
       5485.5687       21081.125
       5485.5858       20994.035
       5485.6029       21078.674
       5485.6201       21063.266
       5485.6372       20969.715
       5485.6543       20715.797
       5485.6714       20419.539
       5485.6885       20064.158
       5485.7056       20088.908
       5485.7227       20123.617
       5485.7399       20207.602
       5485.7570       20049.941
       5485.7741       20351.229
       5485.7912       20026.963
       5485.8083       20128.609
       5485.8254       20608.459
       5485.8425       20494.887
       5485.8596       20897.619
       5485.8767       20767.238
       5485.8938       21248.738
       5485.9109       21247.488
       5485.9280       21547.727
       5485.9451       21747.414
       5485.9622       22172.951
       5485.9793       22069.961
       5485.9964       22226.256
       5486.0135       22254.084
       5486.0306       22368.564
       5486.0476       22814.344
       5486.0647       22314.393
       5486.0818       22530.617
       5486.0989       22488.088
       5486.1160       22345.969
       5486.1331       22495.273
       5486.1502       22363.846
       5486.1672       22681.191
       5486.1843       22727.287
       5486.2014       22751.307
       5486.2185       22838.822
       5486.2355       22879.061
       5486.2526       22812.754
       5486.2697       23040.686
       5486.2868       22921.934
       5486.3038       22900.557
       5486.3209       23007.770
       5486.3380       22875.059
       5486.3550       23034.016
       5486.3721       22499.621
       5486.3892       22723.881
       5486.4062       22268.518
       5486.4233       21997.639
       5486.4404       22069.828
       5486.4574       22064.082
       5486.4745       22472.844
       5486.4915       22661.482
       5486.5086       22991.197
       5486.5257       23031.104
       5486.5427       23339.959
       5486.5598       23074.510
       5486.5768       23009.289
       5486.5939       22913.455
       5486.6109       23273.510
       5486.6280       23137.703
       5486.6450       23382.035
       5486.6621       23200.797
       5486.6791       23493.574
       5486.6962       23737.508
       5486.7132       23743.373
       5486.7302       23526.617
       5486.7473       23620.289
       5486.7643       23792.500
       5486.7814       23562.443
       5486.7984       23772.215
       5486.8154       23958.832
       5486.8325       23872.203
       5486.8495       23726.262
       5486.8665       23747.314
       5486.8836       23700.668
       5486.9006       24112.311
       5486.9176       24084.965
       5486.9347       23726.674
       5486.9517       24012.395
       5486.9687       24089.141
       5486.9857       24076.229
       5487.0028       24217.490
       5487.0198       24205.873
       5487.0368       24589.201
       5487.0538       24444.816
       5487.0708       24446.855
       5487.0879       24883.020
       5487.1049       24497.906
       5487.1219       24634.564
       5487.1389       24364.395
       5487.1559       24612.301
       5487.1729       24399.902
       5487.1899       24728.596
       5487.2069       24746.996
       5487.2239       24565.141
       5487.2410       24864.127
       5487.2580       24574.188
       5487.2750       24237.357
       5487.2920       24552.844
       5487.3090       24188.313
       5487.3260       23770.691
       5487.3430       23578.113
       5487.3600       23401.762
       5487.3770       23614.783
       5487.3940       23209.836
       5487.4110       24096.982
       5487.4279       24289.883
       5487.4449       24077.713
       5487.4619       24370.045
       5487.4789       24288.637
       5487.4959       24051.895
       5487.5129       23956.482
       5487.5299       23882.633
       5487.5469       24173.393
       5487.5639       23993.998
       5487.5808       23877.553
       5487.5978       24051.854
       5487.6148       24073.568
       5487.6318       24318.693
       5487.6488       24699.219
       5487.6657       25106.275
       5487.6827       24916.600
       5487.6997       25394.762
       5487.7167       25832.193
       5487.7336       25609.463
       5487.7506       25854.686
       5487.7676       26148.531
       5487.7845       25524.580
       5487.8015       26079.979
       5487.8185       26006.650
       5487.8354       26146.150
       5487.8524       26050.678
       5487.8694       25843.746
       5487.8863       26012.836
       5487.9033       25930.949
       5487.9202       25714.395
       5487.9372       25605.723
       5487.9542       25667.139
       5487.9711       26083.389
       5487.9881       26245.545
       5488.0050       26050.975
       5488.0220       26281.752
       5488.0389       26254.949
       5488.0559       26195.094
       5488.0728       26511.338
       5488.0898       26501.549
       5488.1067       26644.428
       5488.1237       26533.277
       5488.1406       26947.725
       5488.1576       27064.373
       5488.1745       26936.189
       5488.1914       27027.242
       5488.2084       26908.111
       5488.2253       26628.459
       5488.2422       26858.635
       5488.2592       26892.641
       5488.2761       26618.559
       5488.2930       26200.998
       5488.3100       26648.908
       5488.3269       26695.637
       5488.3438       26268.223
       5488.3608       26591.604
       5488.3777       26941.846
       5488.3946       26614.164
       5488.4115       26547.170
       5488.4285       26822.008
       5488.4454       26714.826
       5488.4623       26614.178
       5488.4792       26664.133
       5488.4962       26547.758
       5488.5131       26774.250
       5488.5300       26923.752
       5488.5469       26631.482
       5488.5638       26809.275
       5488.5807       26899.629
       5488.5976       26827.025
       5488.6146       26952.521
       5488.6315       27266.357
       5488.6484       27251.926
       5488.6653       27023.930
       5488.6822       27054.000
       5488.6991       26817.641
       5488.7160       26594.822
       5488.7329       26488.654
       5488.7498       26395.926
       5488.7667       26135.561
       5488.7836       25987.518
       5488.8005       25900.717
       5488.8174       25808.689
       5488.8343       25882.764
       5488.8512       25872.127
       5488.8681       25891.334
       5488.8850       24778.012
       5488.9019       23574.465
       5488.9188       21578.252
       5488.9356       19321.318
       5488.9525       17519.096
       5488.9694       16899.402
       5488.9863       17654.375
       5489.0032       19398.195
       5489.0201       21829.625
       5489.0369       23602.330
       5489.0538       25627.547
       5489.0707       26445.699
       5489.0876       27128.029
       5489.1045       27674.836
       5489.1213       28112.100
       5489.1382       28091.428
       5489.1551       28229.363
       5489.1720       27919.584
       5489.1888       28245.744
       5489.2057       28162.258
       5489.2226       27967.471
       5489.2394       26841.535
       5489.2563       25730.549
       5489.2732       24500.699
       5489.2900       23070.129
       5489.3069       21508.664
       5489.3237       20485.967
       5489.3406       20407.381
       5489.3575       20748.928
       5489.3743       21851.426
       5489.3912       23283.436
       5489.4080       24074.410
       5489.4249       24328.166
       5489.4417       24565.297
       5489.4586       23310.539
       5489.4754       22120.865
       5489.4923       20069.820
       5489.5091       17138.471
       5489.5260       14437.386
       5489.5428       11742.978
       5489.5597       9984.7334
       5489.5765       9590.0596
       5489.5934       10928.310
       5489.6102       13684.650
       5489.6270       16947.869
       5489.6439       20454.447
       5489.6607       22674.250
       5489.6776       24664.184
       5489.6944       25405.793
       5489.7112       26098.313
       5489.7281       26285.010
       5489.7449       26242.422
       5489.7617       26761.818
       5489.7786       27141.352
       5489.7954       27522.580
       5489.8122       28237.160
       5489.8290       28547.266
       5489.8459       29019.721
       5489.8627       28872.447
       5489.8795       28436.064
       5489.8963       27850.086
       5489.9131       27003.691
       5489.9300       25774.033
       5489.9468       24679.516
       5489.9636       23480.398
       5489.9804       22943.674
       5489.9972       23102.303
       5490.0140       23753.744
       5490.0309       24745.549
       5490.0477       25999.297
       5490.0645       27237.199
       5490.0813       28343.701
       5490.0981       28887.215
       5490.1149       29391.676
       5490.1317       29360.523
       5490.1485       29660.563
       5490.1653       29461.869
       5490.1821       29811.953
       5490.1989       29432.666
       5490.2157       29858.555
       5490.2325       29931.365
       5490.2493       30047.154
       5490.2661       30471.889
       5490.2829       30543.223
       5490.2997       30308.771
       5490.3165       30088.633
       5490.3333       30183.629
       5490.3501       30384.123
       5490.3668       30731.973
       5490.3836       30811.914
       5490.4004       30526.104
       5490.4172       30953.600
       5490.4340       31347.869
       5490.4508       31105.258
       5490.4675       31236.689
       5490.4843       31476.133
       5490.5011       31181.904
       5490.5179       31176.680
       5490.5347       30775.352
       5490.5514       31271.168
       5490.5682       31223.768
       5490.5850       31052.807
       5490.6017       31034.621
       5490.6185       30705.410
       5490.6353       30606.609
       5490.6521       30560.902
       5490.6688       30401.117
       5490.6856       30249.996
       5490.7024       29563.936
       5490.7191       28832.389
       5490.7359       28009.109
       5490.7526       27466.574
       5490.7694       26706.475
       5490.7862       26271.389
       5490.8029       26056.492
       5490.8197       26760.326
       5490.8364       27592.645
       5490.8532       28344.578
       5490.8699       29560.107
       5490.8867       29768.797
       5490.9034       29836.371
       5490.9202       30394.164
       5490.9369       30597.244
       5490.9537       31015.064
       5490.9704       31364.199
       5490.9872       31790.572
       5491.0039       31670.332
       5491.0207       31710.541
       5491.0374       31879.348
       5491.0541       31955.848
       5491.0709       32032.871
       5491.0876       32174.225
       5491.1043       32475.262
       5491.1211       32455.957
       5491.1378       32487.010
       5491.1545       32213.193
       5491.1713       32633.828
       5491.1880       32541.984
       5491.2047       32635.652
       5491.2215       32699.309
       5491.2382       32836.414
       5491.2549       32910.930
       5491.2716       33024.293
       5491.2884       33057.688
       5491.3051       32978.879
       5491.3218       32523.557
       5491.3385       32448.180
       5491.3552       32501.336
       5491.3720       32179.773
       5491.3887       32201.176
       5491.4054       31850.822
       5491.4221       31224.688
       5491.4388       31010.248
       5491.4555       30472.379
       5491.4722       30161.924
       5491.4889       29741.590
       5491.5057       30480.871
       5491.5224       30495.047
       5491.5391       31212.488
       5491.5558       31319.525
       5491.5725       31590.174
       5491.5892       31054.516
       5491.6059       30617.598
       5491.6226       29503.326
       5491.6393       28696.176
       5491.6560       27643.248
       5491.6727       26924.148
       5491.6894       27732.348
       5491.7061       28384.287
       5491.7227       29917.939
       5491.7394       31328.578
       5491.7561       32043.299
       5491.7728       32713.551
       5491.7895       33400.289
       5491.8062       33570.285
       5491.8229       33917.113
       5491.8396       33785.395
       5491.8562       33864.441
       5491.8729       33591.770
       5491.8896       32959.648
       5491.9063       31593.977
       5491.9230       29671.855
       5491.9396       26817.332
       5491.9563       24910.480
       5491.9730       23658.221
       5491.9897       24464.400
       5492.0063       26464.279
       5492.0230       28707.457
       5492.0397       30714.820
       5492.0563       32473.143
       5492.0730       33265.738
       5492.0897       34045.094
       5492.1063       34176.414
       5492.1230       34107.012
       5492.1397       34563.559
       5492.1563       34450.965
       5492.1730       34477.441
       5492.1897       34402.000
       5492.2063       34659.418
       5492.2230       35222.418
       5492.2396       34647.961
       5492.2563       34760.996
       5492.2729       34752.195
       5492.2896       34797.422
       5492.3062       34593.855
       5492.3229       34730.691
       5492.3395       35154.039
       5492.3562       35332.566
       5492.3728       35454.273
       5492.3895       35570.398
       5492.4061       35213.844
       5492.4228       34721.023
       5492.4394       33840.648
       5492.4560       32242.230
       5492.4727       30699.191
       5492.4893       28356.162
       5492.5060       26812.109
       5492.5226       26773.986
       5492.5392       27608.299
       5492.5559       29583.254
       5492.5725       31171.422
       5492.5891       33022.191
       5492.6058       33850.469
       5492.6224       34550.414
       5492.6390       34394.414
       5492.6556       34430.043
       5492.6723       34302.012
       5492.6889       34182.703
       5492.7055       34683.852
       5492.7221       35168.070
       5492.7387       35701.809
       5492.7554       35865.883
       5492.7720       35515.809
       5492.7886       35978.902
       5492.8052       36259.723
       5492.8218       35767.926
       5492.8384       36155.254
       5492.8551       36407.602
       5492.8717       36255.484
       5492.8883       36309.039
       5492.9049       36711.082
       5492.9215       36576.262
       5492.9381       36700.602
       5492.9547       36692.598
       5492.9713       36997.055
       5492.9879       35995.633
       5493.0045       36566.066
       5493.0211       36147.984
       5493.0377       36355.289
       5493.0543       36359.816
       5493.0709       36137.699
       5493.0875       36455.258
       5493.1041       36432.309
       5493.1207       36754.938
       5493.1373       36896.258
       5493.1539       37012.504
       5493.1705       36503.914
       5493.1870       37192.238
       5493.2036       37435.277
       5493.2202       37297.941
       5493.2368       37577.223
       5493.2534       37281.609
       5493.2700       38026.656
       5493.2866       37718.234
       5493.3031       37973.543
       5493.3197       38014.914
       5493.3363       37925.957
       5493.3529       38064.434
       5493.3694       37731.953
       5493.3860       38126.242
       5493.4026       37792.191
       5493.4192       37027.563
       5493.4357       37208.930
       5493.4523       37209.809
       5493.4689       36837.668
       5493.4854       37333.094
       5493.5020       37416.172
       5493.5186       37019.559
       5493.5351       36984.031
       5493.5517       37029.688
       5493.5683       36598.410
       5493.5848       35808.742
       5493.6014       34678.301
       5493.6179       33428.945
       5493.6345       31961.309
       5493.6510       31317.799
       5493.6676       31477.412
       5493.6841       32725.010
       5493.7007       33706.129
       5493.7173       35435.590
       5493.7338       36572.969
       5493.7503       37191.141
       5493.7669       37856.059
       5493.7834       38140.359
       5493.8000       38915.020
       5493.8165       38236.645
       5493.8331       38722.887
       5493.8496       38061.832
       5493.8662       38826.742
       5493.8827       38134.480
       5493.8992       38138.508
       5493.9158       38397.590
       5493.9323       38092.164
       5493.9488       37708.508
       5493.9654       37469.551
       5493.9819       37252.504
       5493.9984       36565.117
       5494.0150       36754.977
       5494.0315       36809.102
       5494.0480       36957.465
       5494.0645       37391.914
       5494.0811       37401.809
       5494.0976       37615.699
       5494.1141       37743.379
       5494.1306       37812.363
       5494.1472       37788.000
       5494.1637       37749.039
       5494.1802       37636.930
       5494.1967       38158.238
       5494.2132       38601.285
       5494.2297       39125.559
       5494.2462       39567.336
       5494.2628       39689.523
       5494.2793       39382.531
       5494.2958       39704.129
       5494.3123       39759.055
       5494.3288       39941.488
       5494.3453       39795.605
       5494.3618       39878.195
       5494.3783       39586.047
       5494.3948       39760.449
       5494.4113       39695.492
       5494.4278       39926.711
       5494.4443       39758.930
       5494.4608       39801.500
       5494.4773       40005.945
       5494.4938       39491.348
       5494.5103       40112.313
       5494.5268       39906.316
       5494.5433       39996.738
       5494.5598       39751.012
       5494.5763       39691.824
       5494.5927       39608.281
       5494.6092       39590.852
       5494.6257       38935.582
       5494.6422       38035.500
       5494.6587       37292.324
       5494.6752       36080.996
       5494.6916       35351.441
       5494.7081       35116.977
       5494.7246       35510.742
       5494.7411       36329.555
       5494.7576       37372.938
       5494.7740       38271.941
       5494.7905       38972.707
       5494.8070       39427.527
       5494.8234       39356.195
       5494.8399       39763.633
       5494.8564       39551.586
       5494.8729       39915.684
       5494.8893       39273.699
       5494.9058       39093.449
       5494.9223       39021.664
       5494.9387       38728.145
       5494.9552       38540.832
       5494.9716       37886.828
       5494.9881       37132.797
       5495.0046       35655.137
       5495.0210       34709.152
       5495.0375       33496.832
       5495.0539       32640.896
       5495.0704       32930.789
       5495.0868       33739.215
       5495.1033       34523.344
       5495.1197       35912.059
       5495.1362       36698.355
       5495.1526       37768.590
       5495.1691       37972.246
       5495.1855       38710.184
       5495.2020       38633.398
       5495.2184       38183.219
       5495.2348       37295.297
       5495.2513       35507.926
       5495.2677       32852.418
       5495.2842       29133.711
       5495.3006       25812.238
       5495.3170       24147.340
       5495.3335       24394.150
       5495.3499       26613.598
       5495.3663       29746.160
       5495.3828       33102.375
       5495.3992       36134.332
       5495.4156       37668.023
       5495.4321       39284.340
       5495.4485       40207.809
       5495.4649       41048.133
       5495.4813       40999.227
       5495.4978       41341.574
       5495.5142       41451.703
       5495.5306       41238.645
       5495.5470       40946.383
       5495.5634       39646.406
       5495.5799       38957.422
       5495.5963       37722.629
       5495.6127       35270.840
       5495.6291       33665.070
       5495.6455       32330.227
       5495.6619       31467.340
       5495.6783       31323.441
       5495.6947       31900.051
       5495.7111       32600.625
       5495.7276       33903.676
       5495.7440       35067.582
       5495.7604       36867.543
       5495.7768       37867.961
       5495.7932       38815.523
       5495.8096       38946.809
       5495.8260       40162.707
       5495.8424       40229.355
       5495.8588       40794.930
       5495.8752       41522.141
       5495.8916       41703.953
       5495.9079       42084.070
       5495.9243       42028.875
       5495.9407       42264.145
       5495.9571       42688.160
       5495.9735       42184.309
       5495.9899       42084.172
       5496.0063       42913.777
       5496.0227       42700.336
       5496.0390       42569.313
       5496.0554       42944.609
       5496.0718       42414.887
       5496.0882       43316.703
       5496.1046       43119.254
       5496.1209       42611.730
       5496.1373       42680.141
       5496.1537       42534.191
       5496.1701       42767.609
       5496.1864       42023.086
       5496.2028       40576.430
       5496.2192       39071.742
       5496.2356       37117.852
       5496.2519       33477.098
       5496.2683       30814.248
       5496.2847       29276.340
       5496.3010       29656.838
       5496.3174       31763.645
       5496.3338       35096.961
       5496.3501       37638.586
       5496.3665       39978.777
       5496.3828       41488.547
       5496.3992       42594.887
       5496.4156       42849.398
       5496.4319       43335.738
       5496.4483       43417.883
       5496.4646       42538.199
       5496.4810       42255.477
       5496.4973       41760.090
       5496.5137       41634.023
       5496.5300       41704.012
       5496.5464       41798.969
       5496.5627       42119.492
       5496.5791       42253.199
       5496.5954       42353.809
       5496.6117       42659.734
       5496.6281       41642.656
       5496.6444       40145.355
       5496.6608       38122.008
       5496.6771       35896.078
       5496.6934       33968.496
       5496.7098       33211.813
       5496.7261       34845.441
       5496.7424       36392.496
       5496.7588       38882.195
       5496.7751       40967.395
       5496.7914       43170.910
       5496.8078       43896.613
       5496.8241       44924.441
       5496.8404       44693.117
       5496.8567       44891.316
       5496.8731       45322.781
       5496.8894       45359.453
       5496.9057       45694.906
       5496.9220       45584.371
       5496.9383       45370.758
       5496.9547       45837.145
       5496.9710       45830.645
       5496.9873       45774.027
       5497.0036       45588.922
       5497.0199       45611.164
       5497.0362       45933.055
       5497.0525       45947.520
       5497.0689       45861.785
       5497.0852       45684.590
       5497.1015       45688.633
       5497.1178       45612.844
       5497.1341       45834.754
       5497.1504       45926.000
       5497.1667       45385.414
       5497.1830       45778.449
       5497.1993       45621.953
       5497.2156       45591.586
       5497.2319       45683.422
       5497.2482       45269.301
       5497.2645       45818.535
       5497.2808       45681.977
       5497.2971       45933.313
       5497.3133       46076.422
       5497.3296       45703.391
       5497.3459       45939.805
       5497.3622       45265.816
       5497.3785       45139.957
       5497.3948       44912.910
       5497.4111       44846.648
       5497.4274       44742.914
       5497.4436       44841.590
       5497.4599       44637.559
       5497.4762       44451.953
       5497.4925       43999.941
       5497.5088       43907.609
       5497.5250       43995.047
       5497.5413       45012.422
       5497.5576       45073.285
       5497.5739       45518.832
       5497.5901       46094.633
       5497.6064       46291.066
       5497.6227       46051.711
       5497.6389       46328.777
       5497.6552       46469.727
       5497.6715       46062.645
       5497.6877       45847.020
       5497.7040       45489.281
       5497.7203       45783.617
       5497.7365       45836.844
       5497.7528       46200.086
       5497.7690       46664.773
       5497.7853       46640.109
       5497.8016       46733.840
       5497.8178       47508.738
       5497.8341       47028.234
       5497.8503       47627.426
       5497.8666       47379.211
       5497.8828       47413.445
       5497.8991       47436.246
       5497.9153       47361.551
       5497.9316       46995.527
       5497.9478       47398.195
       5497.9640       47581.707
       5497.9803       47506.875
       5497.9965       47348.531
       5498.0128       47751.004
       5498.0290       47671.215
       5498.0453       47822.004
       5498.0615       47662.500
       5498.0777       47405.316
       5498.0940       47465.098
       5498.1102       47810.590
       5498.1264       47779.094
       5498.1427       47603.734
       5498.1589       47863.383
       5498.1751       47575.070
       5498.1913       47775.656
       5498.2076       47492.703
       5498.2238       47409.965
       5498.2400       47248.746
       5498.2562       46892.770
       5498.2725       46285.152
       5498.2887       46128.578
       5498.3049       45285.891
       5498.3211       44246.750
       5498.3373       43438.734
       5498.3536       42521.055
       5498.3698       41534.578
       5498.3860       41225.410
       5498.4022       41548.535
       5498.4184       42644.156
       5498.4346       44210.055
       5498.4508       45252.551
       5498.4670       46668.883
       5498.4832       47495.871
       5498.4994       47938.453
       5498.5157       48214.070
       5498.5319       48562.703
       5498.5481       48087.207
       5498.5643       48005.566
       5498.5805       47335.172
       5498.5967       47001.492
       5498.6129       47155.414
       5498.6291       47310.031
       5498.6452       47305.445
       5498.6614       47296.125
       5498.6776       47814.246
       5498.6938       48603.031
       5498.7100       48549.414
       5498.7262       48333.211
       5498.7424       48583.246
       5498.7586       48465.629
       5498.7748       48261.738
       5498.7909       49085.746
       5498.8071       49280.617
       5498.8233       48998.590
       5498.8395       49058.883
       5498.8557       49270.258
       5498.8718       48873.855
       5498.8880       48461.922
       5498.9042       47826.656
       5498.9204       47273.094
       5498.9365       47385.676
       5498.9527       46741.281
       5498.9689       46666.691
       5498.9851       47082.977
       5499.0012       47134.988
       5499.0174       46784.309
       5499.0336       46779.477
       5499.0497       47160.930
       5499.0659       47341.902
       5499.0821       47831.016
       5499.0982       47556.266
       5499.1144       48070.098
       5499.1305       47401.027
       5499.1467       46452.285
       5499.1629       45380.496
       5499.1790       43508.738
       5499.1952       41567.035
       5499.2113       39167.816
       5499.2275       36121.234
       5499.2436       33509.707
       5499.2598       29513.127
       5499.2759       24963.039
       5499.2921       19719.199
       5499.3082       15395.830
       5499.3244       11826.462
       5499.3405       10240.159
       5499.3566       9890.7285
       5499.3728       11843.980
       5499.3889       16278.055
       5499.4051       22010.803
       5499.4212       29146.104
       5499.4373       35638.023
       5499.4535       39911.730
       5499.4696       43372.379
       5499.4857       45584.098
       5499.5019       47170.258
       5499.5180       48386.324
       5499.5341       48844.914
       5499.5503       49563.844
       5499.5664       49773.781
       5499.5825       50516.965
       5499.5986       50455.160
       5499.6148       50377.563
       5499.6309       50660.465
